enrollment_id,learner_id,course_id,enroll_date,completion_date,is_completed,progress_pct,time_spent_hours,video_watch_pct,quiz_score_avg,num_quiz_attempts,assignments_completed,user_rating,days_to_complete
ENR000937,LRN00316,CRS0021,2025-07-18,2025-11-12,1,100,18.1,100.0,56.3,5,11,3.3,117.0
ENR000938,LRN00316,CRS0151,2025-06-12,2026-05-04,1,100,86.2,100.0,66.1,5,33,3.5,326.0
ENR000939,LRN00316,CRS0022,2025-05-23,,0,29,22.1,39.3,50.9,1,7,,
ENR000940,LRN00317,CRS0113,2025-05-14,,0,31,3.2,23.7,74.2,1,2,,
ENR000941,LRN00318,CRS0130,2026-02-23,,0,19,2.2,23.5,,0,2,,
ENR000942,LRN00319,CRS0056,2025-01-15,,0,20,3.2,11.0,,0,2,,
ENR000943,LRN00319,CRS0022,2024-10-22,,0,17,12.6,4.3,,0,4,,
ENR000944,LRN00320,CRS0011,2025-09-18,,0,55,9.3,63.7,56.7,2,7,,
ENR000945,LRN00320,CRS0125,2025-08-31,2025-10-17,1,100,100.7,86.0,73.5,5,33,3.8,47.0
ENR000946,LRN00320,CRS0137,2026-01-07,,0,34,17.8,30.7,83.2,1,10,,
ENR000947,LRN00320,CRS0158,2026-02-10,,0,16,1.7,20.3,,0,0,,
ENR000948,LRN00320,CRS0126,2026-01-28,2026-02-03,1,100,14.5,100.0,58.4,5,7,4.8,6.0
ENR000949,LRN00321,CRS0163,2024-12-30,,0,27,4.2,32.3,34.5,1,1,,
ENR000950,LRN00321,CRS0197,2025-02-04,,0,10,4.9,14.3,,0,2,,
ENR000951,LRN00322,CRS0006,2024-06-24,,0,7,0.2,0.0,,0,0,,
ENR000952,LRN00322,CRS0045,2024-03-31,,0,15,1.7,8.3,,0,0,,
ENR000953,LRN00322,CRS0015,2024-04-20,2024-06-09,1,100,32.5,100.0,72.5,5,12,4.7,50.0
ENR000954,LRN00322,CRS0039,2024-06-11,,0,14,7.7,13.2,,0,4,,
ENR000955,LRN00322,CRS0018,2024-04-01,,0,38,3.3,28.1,79.4,1,2,,
ENR000956,LRN00323,CRS0097,2025-01-23,2025-02-02,1,100,13.2,98.1,55.3,5,6,4.9,10.0
ENR000957,LRN00323,CRS0107,2025-01-01,2025-02-07,1,100,45.1,100.0,68.2,5,16,4.5,37.0
ENR000958,LRN00324,CRS0107,2025-08-01,2026-08-30,1,100,34.9,99.3,70.0,5,16,4.7,394.0
ENR000959,LRN00324,CRS0120,2025-07-25,,0,11,0.5,11.3,,0,0,,
ENR000960,LRN00324,CRS0095,2025-08-02,,0,35,28.6,33.1,74.1,1,10,,
ENR000961,LRN00324,CRS0153,2025-06-16,,0,30,15.9,36.5,48.9,1,8,,
ENR000962,LRN00324,CRS0088,2025-08-26,,0,16,1.7,9.3,,0,1,,
ENR000963,LRN00324,CRS0100,2025-09-19,,0,42,7.5,56.6,66.6,2,4,,
ENR000964,LRN00324,CRS0111,2025-10-11,,0,7,3.4,21.7,,0,1,,
ENR000965,LRN00324,CRS0116,2025-05-23,,0,34,31.6,38.3,74.2,1,11,,
ENR000966,LRN00324,CRS0115,2025-09-09,,0,52,9.8,42.5,81.8,2,7,,
ENR000967,LRN00324,CRS0109,2025-07-12,,0,51,9.2,46.9,64.4,2,5,,
ENR000968,LRN00324,CRS0154,2025-10-28,,0,62,7.1,53.7,60.7,3,3,,
ENR000969,LRN00324,CRS0076,2025-09-19,,0,18,3.4,7.4,,0,2,,
ENR000970,LRN00324,CRS0151,2025-10-27,,0,41,30.2,32.2,22.7,2,13,,
ENR000971,LRN00324,CRS0136,2025-09-05,,0,29,19.1,15.7,72.7,1,8,,
ENR000972,LRN00324,CRS0093,2025-08-14,,0,44,11.3,50.2,36.8,2,6,,
ENR000973,LRN00325,CRS0021,2025-09-02,,0,13,1.3,21.8,,0,1,,
ENR000974,LRN00326,CRS0170,2024-08-02,,0,52,2.3,61.2,67.1,2,1,,
ENR000975,LRN00327,CRS0195,2025-10-20,2026-01-18,1,100,63.1,92.9,65.8,5,21,4.2,90.0
ENR000976,LRN00327,CRS0129,2025-10-25,,0,31,3.8,39.4,69.8,1,2,,
ENR000977,LRN00328,CRS0107,2024-01-19,2024-02-20,1,100,45.8,100.0,57.4,5,16,4.5,32.0
ENR000978,LRN00328,CRS0199,2024-06-04,,0,14,3.9,0.5,,0,2,,
ENR000979,LRN00328,CRS0155,2024-02-07,,0,22,8.4,28.8,58.8,1,5,,
ENR000980,LRN00328,CRS0099,2024-02-28,,0,43,2.2,41.6,95.1,2,2,,
ENR000981,LRN00328,CRS0094,2024-03-27,,0,34,27.2,40.3,81.2,1,10,,
ENR000982,LRN00328,CRS0120,2024-02-03,2024-02-08,1,100,6.1,100.0,73.0,5,3,4.3,5.0
ENR000983,LRN00328,CRS0158,2024-03-22,,0,13,1.8,27.8,,0,0,,
ENR000984,LRN00329,CRS0029,2024-08-02,,0,18,3.7,26.4,,0,2,,
ENR000985,LRN00329,CRS0096,2024-05-12,,0,28,3.1,19.8,52.9,1,2,,
ENR000986,LRN00330,CRS0154,2024-12-28,,0,25,2.9,19.2,53.3,1,1,,
ENR000987,LRN00331,CRS0114,2025-05-04,,0,19,5.9,23.9,,0,3,,
ENR000988,LRN00332,CRS0009,2024-05-27,,0,42,16.5,29.5,58.8,2,8,,
ENR000989,LRN00332,CRS0039,2024-05-14,,0,33,13.1,20.7,57.3,1,9,,
ENR000990,LRN00332,CRS0032,2024-07-02,,0,38,6.1,37.2,57.8,1,3,,
ENR000991,LRN00332,CRS0141,2024-08-16,,0,49,31.0,62.7,71.2,2,14,,
ENR000992,LRN00332,CRS0175,2024-03-09,,0,15,1.2,25.7,,0,0,,
ENR000993,LRN00333,CRS0179,2024-10-25,2024-12-21,1,100,22.5,100.0,71.3,5,10,4.8,57.0
ENR000994,LRN00334,CRS0008,2025-04-17,,0,49,3.0,34.5,80.8,2,2,,
ENR000995,LRN00335,CRS0032,2024-08-01,,0,6,0.8,4.0,,0,0,,
ENR000996,LRN00336,CRS0146,2025-09-01,2025-09-13,1,100,9.9,94.3,90.3,5,4,4.8,12.0
ENR000997,LRN00337,CRS0154,2025-10-31,,0,31,2.5,29.6,46.1,1,1,,
ENR000998,LRN00337,CRS0008,2025-06-16,,0,44,1.6,39.2,66.9,2,2,,
ENR000999,LRN00338,CRS0046,2024-03-10,,0,40,5.0,52.0,54.0,2,3,,
ENR001000,LRN00339,CRS0153,2024-09-17,2025-04-04,1,100,71.1,100.0,35.4,5,28,4.0,199.0
ENR001001,LRN00339,CRS0155,2024-11-26,,0,33,18.5,37.5,74.8,1,8,,
ENR001002,LRN00339,CRS0028,2024-10-24,,0,13,1.5,0.0,,0,1,,
ENR001003,LRN00339,CRS0124,2024-11-11,2025-04-14,1,100,55.3,90.1,64.7,5,23,3.8,154.0
ENR001004,LRN00339,CRS0143,2024-12-05,,0,20,0.8,30.9,,0,0,,
ENR001005,LRN00339,CRS0147,2024-11-25,,0,19,3.6,28.7,,0,2,,
ENR001006,LRN00339,CRS0146,2024-09-25,,0,40,3.8,25.5,50.3,2,1,,
ENR001007,LRN00339,CRS0043,2024-08-18,2024-11-10,1,100,38.5,92.1,48.9,5,16,4.8,84.0
ENR001008,LRN00339,CRS0177,2024-12-17,,0,34,4.8,40.9,71.3,1,2,,
ENR001009,LRN00340,CRS0172,2023-12-31,2024-01-12,1,100,6.6,97.5,43.7,5,4,4.9,12.0
ENR001010,LRN00340,CRS0182,2024-02-27,,0,50,2.9,38.5,55.6,2,2,,
ENR001011,LRN00340,CRS0129,2024-03-10,,0,10,2.0,7.0,,0,0,,
ENR001012,LRN00340,CRS0164,2024-05-05,,0,61,16.1,73.3,49.3,3,8,,
ENR001013,LRN00340,CRS0170,2023-11-29,,0,50,1.5,58.3,71.0,2,1,,
ENR001014,LRN00341,CRS0132,2025-03-24,,0,65,5.1,58.6,78.7,3,5,,
ENR001015,LRN00341,CRS0095,2025-02-15,,0,62,49.4,76.4,47.4,3,18,,
ENR001016,LRN00342,CRS0182,2025-04-17,,0,60,3.2,65.9,77.1,3,3,,
ENR001017,LRN00342,CRS0094,2025-06-13,,0,42,20.3,34.6,58.8,2,13,,
ENR001018,LRN00342,CRS0135,2025-05-12,,0,31,2.8,44.9,61.0,1,2,,
ENR001019,LRN00343,CRS0059,2025-03-17,2025-03-22,1,100,13.6,94.0,68.6,5,9,3.3,5.0
ENR001020,LRN00344,CRS0028,2024-07-26,,0,5,0.7,13.1,,0,0,,
ENR001021,LRN00344,CRS0200,2024-05-20,2024-06-17,1,100,36.7,100.0,52.7,5,14,4.2,28.0
ENR001022,LRN00344,CRS0130,2024-04-06,,0,32,3.7,37.3,22.7,1,3,,
ENR001023,LRN00345,CRS0172,2025-10-31,,0,19,1.1,16.0,,0,0,,
ENR001024,LRN00345,CRS0162,2025-05-12,,0,24,1.1,17.8,44.6,1,0,,
ENR001025,LRN00345,CRS0138,2025-06-13,,0,16,7.7,29.2,,0,4,,
ENR001026,LRN00346,CRS0089,2025-12-15,2026-01-14,1,100,27.1,100.0,43.7,5,12,3.8,30.0
ENR001027,LRN00347,CRS0111,2024-07-23,,0,55,22.7,47.3,58.6,2,14,,
ENR001028,LRN00348,CRS0078,2024-04-23,,0,11,5.3,7.8,,0,3,,
ENR001029,LRN00348,CRS0059,2024-05-04,,0,44,5.4,35.9,62.8,2,4,,
ENR001030,LRN00348,CRS0009,2024-08-06,,0,40,14.7,40.9,86.2,2,8,,
ENR001031,LRN00349,CRS0100,2024-05-19,2024-06-12,1,100,18.6,93.7,88.0,5,10,4.2,24.0
ENR001032,LRN00349,CRS0173,2024-06-23,,0,41,26.9,37.5,32.0,2,10,,
ENR001033,LRN00349,CRS0087,2024-06-22,,0,8,1.7,15.8,,0,1,,
ENR001034,LRN00350,CRS0070,2024-07-27,,0,25,2.0,11.0,65.4,1,1,,
ENR001035,LRN00350,CRS0021,2024-07-31,,0,14,2.2,20.2,,0,1,,
ENR001036,LRN00351,CRS0102,2024-09-09,,0,16,5.5,9.1,,0,4,,
ENR001037,LRN00352,CRS0118,2025-08-24,2025-11-30,1,100,73.6,100.0,41.5,5,28,4.5,98.0
ENR001038,LRN00353,CRS0035,2024-10-24,2024-11-07,1,100,10.5,91.8,72.5,5,5,4.7,14.0
ENR001039,LRN00354,CRS0155,2025-06-06,,0,50,25.2,53.7,71.6,2,12,,
ENR001040,LRN00355,CRS0035,2024-06-20,,0,12,1.2,13.5,,0,0,,
ENR001041,LRN00355,CRS0087,2024-05-04,,0,29,9.4,20.8,66.2,1,3,,
ENR001042,LRN00355,CRS0172,2024-05-05,2024-05-21,1,100,5.7,98.3,89.4,5,4,4.6,16.0
ENR001043,LRN00356,CRS0032,2025-12-15,2026-01-15,1,100,19.5,100.0,55.2,5,9,4.8,31.0
ENR001044,LRN00357,CRS0040,2025-05-24,,0,14,5.4,22.1,,0,2,,
ENR001045,LRN00357,CRS0127,2025-04-08,,0,28,6.2,27.3,55.4,1,4,,
ENR001046,LRN00357,CRS0196,2025-06-04,,0,29,5.9,19.8,93.8,1,3,,
ENR001047,LRN00357,CRS0131,2025-02-11,,0,16,1.4,25.7,,0,0,,
ENR001048,LRN00357,CRS0136,2025-01-14,2025-08-13,1,100,58.9,91.2,70.4,5,28,4.4,211.0
ENR001049,LRN00358,CRS0011,2024-03-01,,0,25,7.0,15.0,63.5,1,3,,
ENR001050,LRN00358,CRS0096,2024-05-27,2024-06-12,1,100,18.9,100.0,46.0,5,8,3.9,16.0
ENR001051,LRN00358,CRS0070,2024-07-28,,0,16,1.7,3.6,,0,1,,
ENR001052,LRN00358,CRS0019,2024-05-04,,0,21,6.7,9.4,69.8,1,4,,
ENR001053,LRN00358,CRS0018,2024-04-07,,0,23,1.9,24.2,63.4,1,1,,
ENR001054,LRN00358,CRS0003,2024-05-15,,0,56,2.9,44.6,54.7,2,2,,
ENR001055,LRN00358,CRS0035,2024-05-15,2024-05-25,1,100,11.6,100.0,61.8,5,5,3.0,10.0
ENR001056,LRN00358,CRS0007,2024-05-04,,0,20,2.1,34.9,,0,1,,
ENR001057,LRN00359,CRS0030,2024-05-23,,0,28,19.9,32.0,30.7,1,8,,
ENR001058,LRN00359,CRS0029,2024-05-16,,0,35,7.8,28.6,78.3,1,3,,
ENR001059,LRN00359,CRS0032,2024-03-31,,0,12,2.4,1.9,,0,1,,
ENR001060,LRN00360,CRS0188,2024-06-29,,0,28,6.5,19.1,56.2,1,3,,
ENR001061,LRN00361,CRS0095,2025-05-27,,0,45,26.4,32.8,45.4,2,13,,
ENR001062,LRN00361,CRS0098,2025-06-08,,0,19,1.4,16.2,,0,1,,
ENR001063,LRN00362,CRS0128,2024-12-07,,0,21,10.1,30.0,66.9,1,4,,
ENR001064,LRN00362,CRS0147,2024-11-29,,0,43,5.6,33.9,48.3,2,5,,
ENR001065,LRN00362,CRS0136,2025-02-05,,0,35,18.5,47.7,84.4,1,9,,
ENR001066,LRN00362,CRS0142,2025-01-02,,0,62,17.1,65.9,70.6,3,7,,
ENR001067,LRN00362,CRS0149,2025-01-18,,0,52,3.0,58.3,46.4,2,2,,
ENR001068,LRN00362,CRS0139,2025-02-16,2025-07-07,1,100,51.2,86.4,89.2,5,16,4.8,141.0
ENR001069,LRN00362,CRS0101,2024-12-06,2025-01-03,1,100,9.7,92.5,50.7,5,7,3.9,28.0
ENR001070,LRN00362,CRS0189,2024-11-17,,0,71,34.8,56.0,63.5,3,24,,
ENR001071,LRN00362,CRS0127,2024-11-30,,0,21,6.3,14.3,33.1,1,3,,
ENR001072,LRN00362,CRS0137,2025-01-27,2025-09-11,1,100,70.2,85.1,74.2,5,32,3.7,227.0
ENR001073,LRN00362,CRS0159,2024-12-23,,0,31,3.9,23.7,59.5,1,2,,
ENR001074,LRN00363,CRS0114,2024-02-24,,0,44,20.5,39.1,70.3,2,8,,
ENR001075,LRN00363,CRS0126,2024-03-29,,0,29,3.8,39.3,71.5,1,2,,
ENR001076,LRN00363,CRS0089,2024-03-03,2024-08-22,1,100,27.5,100.0,74.2,5,12,4.0,172.0
ENR001077,LRN00363,CRS0083,2023-12-29,,0,36,19.4,48.9,60.6,1,7,,
ENR001078,LRN00363,CRS0091,2024-01-19,,0,49,3.0,58.4,64.3,2,2,,
ENR001079,LRN00363,CRS0007,2024-01-24,,0,28,4.3,19.3,58.5,1,2,,
ENR001080,LRN00363,CRS0102,2024-02-08,,0,47,24.3,33.6,50.2,2,12,,
ENR001081,LRN00363,CRS0087,2024-03-25,,0,45,8.8,43.7,67.3,2,6,,
ENR001082,LRN00364,CRS0153,2025-08-06,,0,46,37.8,53.8,81.5,2,13,,
ENR001083,LRN00364,CRS0121,2025-07-30,,0,30,2.3,17.6,63.0,1,2,,
ENR001084,LRN00365,CRS0135,2024-07-30,,0,28,2.9,27.3,64.7,1,2,,
ENR001085,LRN00365,CRS0152,2024-08-26,,0,49,6.6,56.7,91.7,2,2,,
ENR001086,LRN00366,CRS0106,2024-10-22,2024-11-22,1,100,29.0,100.0,80.9,5,12,4.6,31.0
ENR001087,LRN00367,CRS0078,2025-01-17,,0,7,4.5,16.4,,0,2,,
ENR001088,LRN00368,CRS0176,2024-10-13,2024-10-22,1,100,6.7,100.0,67.8,5,5,3.3,9.0
ENR001089,LRN00369,CRS0074,2025-02-24,2025-04-04,1,100,65.4,94.4,66.0,5,24,4.7,39.0
ENR001090,LRN00370,CRS0068,2025-04-12,2025-05-20,1,100,7.2,89.5,62.7,5,6,4.2,38.0
ENR001091,LRN00371,CRS0030,2025-04-30,,0,4,2.3,5.2,,0,1,,
ENR001092,LRN00371,CRS0010,2025-03-03,,0,50,3.5,35.5,81.8,2,3,,
ENR001093,LRN00371,CRS0023,2025-04-04,,0,71,21.5,82.4,74.1,3,15,,
ENR001094,LRN00371,CRS0028,2025-04-20,2025-06-14,1,100,22.9,98.5,45.2,5,9,4.1,55.0
ENR001095,LRN00371,CRS0017,2025-03-17,,0,12,2.1,18.8,,0,1,,
ENR001096,LRN00371,CRS0173,2025-05-03,,0,21,6.9,7.9,73.9,1,5,,
ENR001097,LRN00371,CRS0005,2025-03-19,,0,47,25.0,34.9,73.3,2,11,,
ENR001098,LRN00371,CRS0013,2025-05-10,,0,45,7.7,44.2,63.9,2,5,,
ENR001099,LRN00371,CRS0111,2025-06-15,,0,59,37.3,57.5,28.5,2,16,,
ENR001100,LRN00371,CRS0015,2025-04-14,2025-07-11,1,100,30.0,91.5,52.4,5,12,3.2,88.0
ENR001101,LRN00371,CRS0011,2025-05-06,,0,19,6.9,11.8,,0,2,,
ENR001102,LRN00371,CRS0032,2025-07-24,,0,27,3.1,35.5,83.5,1,2,,
ENR001103,LRN00371,CRS0183,2025-06-28,,0,30,16.3,35.2,86.3,1,6,,
ENR001104,LRN00371,CRS0012,2025-07-26,,0,24,3.1,36.8,60.6,1,1,,
ENR001105,LRN00371,CRS0054,2025-08-02,2025-12-15,1,100,50.3,91.2,50.1,5,19,4.5,135.0
ENR001106,LRN00372,CRS0053,2024-08-20,,0,44,3.2,41.8,59.8,2,1,,
ENR001107,LRN00372,CRS0069,2024-12-08,,0,24,1.1,35.5,53.0,1,1,,
ENR001108,LRN00372,CRS0075,2024-07-08,,0,34,24.0,39.3,35.2,1,9,,
ENR001109,LRN00373,CRS0168,2024-07-07,,0,30,1.9,15.0,45.3,1,2,,
ENR001110,LRN00373,CRS0044,2024-09-06,,0,42,13.2,38.1,62.2,2,8,,
ENR001111,LRN00373,CRS0195,2024-07-04,2024-09-23,1,100,61.5,100.0,68.7,5,21,3.7,81.0
ENR001112,LRN00373,CRS0190,2024-06-15,,0,9,3.3,2.8,,0,1,,
ENR001113,LRN00373,CRS0189,2024-05-26,2024-10-09,1,100,86.1,93.5,40.6,5,34,3.8,136.0
ENR001114,LRN00374,CRS0148,2024-05-11,2024-05-24,1,100,6.0,100.0,17.2,5,4,4.0,13.0
ENR001115,LRN00374,CRS0158,2024-02-08,,0,19,1.3,22.9,,0,1,,
ENR001116,LRN00375,CRS0032,2024-12-26,2025-01-06,1,100,19.7,100.0,45.7,5,9,4.1,11.0
ENR001117,LRN00376,CRS0008,2024-07-30,,0,21,1.1,28.7,69.9,1,1,,
ENR001118,LRN00376,CRS0004,2024-08-15,2024-10-29,1,100,74.7,95.7,75.4,5,28,4.8,75.0
ENR001119,LRN00377,CRS0077,2024-06-18,,0,25,14.1,10.8,41.9,1,5,,
ENR001120,LRN00377,CRS0067,2024-09-26,,0,52,15.0,49.9,48.6,2,6,,
ENR001121,LRN00377,CRS0084,2024-10-12,,0,33,2.9,32.3,76.2,1,1,,
ENR001122,LRN00377,CRS0108,2024-08-09,,0,68,21.2,59.6,89.3,3,8,,
ENR001123,LRN00377,CRS0058,2024-07-14,,0,8,3.3,20.3,,0,2,,
ENR001124,LRN00377,CRS0069,2024-08-28,,0,31,2.2,32.7,60.4,1,1,,
ENR001125,LRN00377,CRS0116,2024-08-09,,0,12,8.0,25.8,,0,4,,
ENR001126,LRN00377,CRS0079,2024-09-24,,0,22,3.4,11.4,36.9,1,1,,
ENR001127,LRN00377,CRS0048,2024-09-18,,0,26,11.1,25.9,52.2,1,6,,
ENR001128,LRN00377,CRS0042,2024-09-18,,0,19,6.4,20.7,,0,5,,
ENR001129,LRN00377,CRS0115,2024-07-05,,0,30,7.4,37.0,57.2,1,4,,
ENR001130,LRN00377,CRS0020,2024-05-03,,0,41,22.3,52.1,78.1,2,10,,
ENR001131,LRN00377,CRS0180,2024-05-04,,0,20,7.6,26.7,,0,5,,
ENR001132,LRN00377,CRS0043,2024-08-22,,0,16,3.9,2.1,,0,2,,
ENR001133,LRN00377,CRS0105,2024-07-10,,0,13,0.6,26.8,,0,0,,
ENR001134,LRN00378,CRS0065,2024-05-31,2024-06-19,1,100,28.9,87.9,55.4,5,12,4.7,19.0
ENR001135,LRN00379,CRS0081,2025-12-17,,0,21,12.4,30.4,86.1,1,4,,
ENR001136,LRN00379,CRS0126,2026-02-07,,0,54,7.9,46.8,36.8,2,3,,
ENR001137,LRN00379,CRS0137,2026-01-24,,0,23,11.0,28.7,61.1,1,7,,
ENR001138,LRN00379,CRS0132,2025-11-16,,0,29,4.6,26.6,80.7,1,2,,
ENR001139,LRN00380,CRS0140,2024-08-24,2024-09-22,1,100,31.4,100.0,63.9,5,14,4.7,29.0
ENR001140,LRN00380,CRS0126,2024-07-24,,0,35,3.2,26.5,58.4,1,2,,
ENR001141,LRN00380,CRS0086,2024-10-17,,0,22,2.4,21.6,43.2,1,1,,
ENR001142,LRN00380,CRS0137,2024-09-30,,0,13,10.9,3.0,,0,4,,
ENR001143,LRN00380,CRS0156,2024-06-29,,0,22,1.9,15.3,47.5,1,0,,
ENR001144,LRN00380,CRS0115,2024-09-02,,0,47,11.7,43.1,49.2,2,6,,
ENR001145,LRN00380,CRS0134,2024-07-10,,0,20,2.7,15.3,,0,1,,
ENR001146,LRN00380,CRS0125,2024-09-20,,0,29,18.9,31.1,38.7,1,9,,
ENR001147,LRN00380,CRS0078,2024-10-03,,0,31,21.3,28.1,47.9,1,10,,
ENR001148,LRN00380,CRS0132,2024-08-02,,0,9,0.9,17.6,,0,0,,
ENR001149,LRN00380,CRS0147,2024-09-17,,0,14,2.3,8.5,,0,1,,
ENR001150,LRN00380,CRS0033,2024-10-11,,0,38,28.0,37.5,72.7,1,12,,
ENR001151,LRN00380,CRS0136,2024-11-08,,0,17,12.7,2.9,,0,4,,
ENR001152,LRN00380,CRS0160,2024-12-14,2025-02-04,1,100,67.2,100.0,69.3,5,24,3.8,52.0
ENR001153,LRN00381,CRS0179,2024-03-22,2024-04-16,1,100,20.4,86.6,65.0,5,10,4.7,25.0
ENR001154,LRN00381,CRS0188,2024-02-03,,0,33,5.3,21.6,50.1,1,4,,
ENR001155,LRN00381,CRS0185,2024-01-21,,0,40,6.6,48.8,61.0,2,5,,
ENR001156,LRN00381,CRS0067,2024-01-11,,0,34,5.9,46.7,59.4,1,4,,
ENR001157,LRN00381,CRS0191,2024-03-25,2024-04-19,1,100,13.0,100.0,75.2,5,7,3.6,25.0
ENR001158,LRN00381,CRS0169,2024-01-14,2024-02-12,1,100,20.3,86.4,69.5,5,9,3.3,29.0
ENR001159,LRN00381,CRS0189,2024-03-23,,0,36,33.6,34.1,89.6,1,12,,
ENR001160,LRN00381,CRS0173,2024-04-19,,0,19,7.1,13.8,,0,4,,
ENR001161,LRN00381,CRS0176,2024-02-08,,0,38,1.5,41.3,27.8,1,2,,
ENR001162,LRN00381,CRS0186,2024-03-15,,0,26,6.0,20.7,75.9,1,4,,
ENR001163,LRN00381,CRS0112,2023-12-17,,0,33,3.0,41.2,78.9,1,1,,
ENR001164,LRN00381,CRS0164,2024-02-21,2024-03-27,1,100,34.1,100.0,65.7,5,13,4.3,35.0
ENR001165,LRN00381,CRS0187,2024-04-26,,0,58,50.1,58.3,64.3,2,17,,
ENR001166,LRN00381,CRS0147,2024-01-07,2024-02-20,1,100,25.7,93.8,54.8,5,12,2.6,44.0
ENR001167,LRN00381,CRS0167,2024-05-13,,0,37,1.7,32.8,48.3,1,1,,
ENR001168,LRN00382,CRS0150,2026-03-19,2026-05-26,1,100,87.1,99.2,76.8,5,29,4.1,68.0
ENR001169,LRN00383,CRS0051,2024-11-17,,0,29,10.3,31.1,60.1,1,8,,
ENR001170,LRN00384,CRS0040,2026-01-01,2026-03-08,1,100,36.8,100.0,70.2,5,19,4.5,66.0
ENR001171,LRN00385,CRS0108,2024-06-08,,0,18,4.0,23.1,,0,2,,
ENR001172,LRN00385,CRS0102,2024-01-21,,0,41,25.1,38.6,83.2,2,10,,
ENR001173,LRN00386,CRS0135,2025-01-05,2025-01-31,1,100,15.3,92.5,62.6,5,8,4.7,26.0
ENR001174,LRN00386,CRS0141,2025-01-05,,0,20,14.4,16.9,,0,6,,
ENR001175,LRN00387,CRS0134,2024-02-16,2024-03-05,1,100,12.3,100.0,42.0,5,6,3.7,18.0
ENR001176,LRN00387,CRS0160,2024-03-15,,0,4,2.2,17.5,,0,0,,
ENR001177,LRN00388,CRS0117,2024-11-15,,0,25,9.6,22.1,82.9,1,7,,
ENR001178,LRN00388,CRS0093,2024-11-10,,0,22,3.5,21.3,63.3,1,3,,
ENR001179,LRN00389,CRS0194,2026-01-03,2026-04-16,1,100,73.8,97.5,81.2,5,32,3.5,103.0
ENR001180,LRN00389,CRS0184,2025-11-17,,0,27,16.2,18.7,75.4,1,6,,
ENR001181,LRN00389,CRS0172,2025-09-28,,0,13,0.6,21.5,,0,0,,
ENR001182,LRN00390,CRS0104,2024-06-12,2024-06-30,1,100,7.6,100.0,71.8,5,2,4.0,18.0
ENR001183,LRN00391,CRS0157,2024-12-15,,0,0,0.0,8.3,,0,0,,
ENR001184,LRN00392,CRS0052,2025-09-26,,0,9,3.7,6.3,,0,1,,
ENR001185,LRN00392,CRS0044,2025-12-09,,0,13,4.2,13.1,,0,2,,
ENR001186,LRN00392,CRS0068,2025-08-06,,0,64,3.6,55.8,74.3,3,4,,
ENR001187,LRN00392,CRS0061,2025-11-14,2026-04-19,1,100,57.1,100.0,31.6,5,26,3.5,156.0
ENR001188,LRN00392,CRS0062,2025-08-01,,0,48,4.6,61.3,65.9,2,3,,
ENR001189,LRN00392,CRS0102,2025-10-15,,0,33,22.7,38.0,56.8,1,8,,
ENR001190,LRN00393,CRS0191,2025-07-30,2025-08-20,1,100,18.4,94.8,82.9,5,7,3.8,21.0
ENR001191,LRN00393,CRS0029,2025-02-21,2025-03-31,1,100,32.5,91.0,55.0,5,11,4.6,38.0
ENR001192,LRN00393,CRS0027,2025-05-31,2025-07-07,1,100,41.0,100.0,66.7,5,14,3.8,37.0
ENR001193,LRN00393,CRS0001,2025-06-05,,0,28,2.3,43.0,40.6,1,1,,
ENR001194,LRN00393,CRS0030,2025-04-12,,0,35,22.4,26.1,79.3,1,11,,
ENR001195,LRN00394,CRS0041,2025-09-06,,0,28,6.2,16.5,52.2,1,3,,
ENR001196,LRN00395,CRS0035,2026-01-20,2026-01-27,1,100,12.5,100.0,85.9,5,5,4.2,7.0
ENR001197,LRN00396,CRS0091,2025-06-28,,0,6,0.5,12.0,,0,0,,
ENR001198,LRN00397,CRS0157,2025-07-06,,0,70,21.7,74.7,63.2,3,10,,
ENR001199,LRN00398,CRS0190,2024-01-17,,0,34,9.2,29.5,45.8,1,5,,
ENR001200,LRN00398,CRS0167,2023-12-27,,0,37,2.3,32.2,74.5,1,1,,
ENR001201,LRN00398,CRS0172,2024-02-13,,0,63,4.2,76.4,67.3,3,3,,
ENR001202,LRN00398,CRS0098,2024-04-07,,0,21,2.6,33.1,52.4,1,2,,
ENR001203,LRN00398,CRS0189,2024-02-21,,0,41,20.3,35.3,82.0,2,14,,
ENR001204,LRN00398,CRS0017,2024-02-05,,0,19,2.2,25.8,,0,1,,
ENR001205,LRN00398,CRS0069,2024-05-07,,0,43,1.5,54.2,50.2,2,2,,
ENR001206,LRN00398,CRS0029,2024-04-20,,0,9,2.5,21.5,,0,1,,
ENR001207,LRN00398,CRS0166,2024-03-31,,0,10,1.0,0.0,,0,0,,
ENR001208,LRN00398,CRS0176,2024-03-04,,0,15,0.4,21.8,,0,0,,
ENR001209,LRN00398,CRS0168,2023-12-26,,0,43,5.2,38.2,67.5,2,3,,
ENR001210,LRN00398,CRS0163,2024-04-15,,0,24,2.6,34.9,67.4,1,1,,
ENR001211,LRN00398,CRS0051,2024-02-20,,0,11,7.5,24.0,,0,3,,
ENR001212,LRN00398,CRS0186,2024-02-24,,0,28,6.3,28.7,88.7,1,4,,
ENR001213,LRN00398,CRS0060,2024-04-28,,0,17,6.0,17.5,,0,4,,
ENR001214,LRN00399,CRS0005,2024-03-26,,0,8,4.9,4.2,,0,1,,
