response_id,employee_id,survey_number,survey_date,overall_engagement_score,job_satisfaction,work_life_balance,career_development,manager_relationship,team_collaboration,company_culture,recognition,compensation_fairness,work_meaningfulness,autonomy,resources_support,innovation_encouraged,would_recommend,likelihood_to_stay,satisfaction_change,feedback_sentiment,feedback_length_words,participated_in_events,training_hours_completed
RESP004374,EMP01117,3,2025-03-27,22.0,4.0,3.1,2.6,1.7,2.8,2.2,3.9,2.7,3.1,2.9,1.6,2.6,0,3.0,-1.0,0.22,48,0,6
RESP004375,EMP01118,3,2025-03-27,40.4,4.0,2.8,4.5,4.0,3.4,4.5,4.3,4.0,4.9,4.7,4.3,4.8,0,4.6,-0.1,0.404,21,0,8
RESP004376,EMP01119,3,2025-03-27,56.4,5.9,8.1,6.7,7.3,5.4,6.5,5.8,5.1,5.6,5.9,5.9,7.1,0,6.1,-0.8,0.564,46,1,12
RESP004377,EMP01120,3,2025-03-27,44.1,5.9,5.4,3.7,6.2,7.2,6.6,5.3,3.8,6.6,5.4,5.1,6.0,0,5.0,1.5,0.441,60,0,5
RESP004378,EMP01122,3,2025-03-27,41.1,5.3,5.2,5.0,5.0,6.0,4.7,4.9,5.2,4.2,5.2,3.0,4.9,0,4.7,-0.5,0.411,5,1,1
RESP004379,EMP01123,3,2025-03-27,36.1,3.5,4.1,4.8,4.6,3.4,4.6,5.3,4.4,4.6,4.7,4.3,4.2,0,4.2,0.4,0.361,49,1,0
RESP004380,EMP01124,3,2025-03-27,35.5,4.1,5.5,4.1,4.4,3.8,4.8,3.5,4.1,6.9,3.8,3.8,3.4,0,4.2,-0.3,0.355,14,0,12
RESP004381,EMP01125,3,2025-03-27,12.5,2.5,3.1,1.0,3.5,3.7,1.5,2.2,2.9,2.8,1.9,1.5,3.0,0,2.1,0.0,0.125,20,0,0
RESP004382,EMP01127,3,2025-03-27,33.5,4.1,5.0,3.4,3.7,4.3,5.4,2.7,4.0,3.7,3.3,4.4,5.0,0,4.0,-1.3,0.335,20,0,0
RESP004383,EMP01129,3,2025-03-27,45.7,5.2,5.7,5.6,5.1,6.6,5.8,3.5,5.7,4.7,4.9,5.0,4.5,0,5.1,0.6,0.457,11,1,10
RESP004384,EMP01130,3,2025-03-27,39.9,3.3,3.6,5.0,4.0,4.1,5.5,4.3,5.4,3.5,3.7,5.2,4.6,0,4.6,1.0,0.399,45,1,10
RESP004385,EMP01131,3,2025-03-27,28.2,2.7,2.2,4.6,3.8,4.4,2.9,2.3,3.5,4.2,3.5,4.4,2.6,0,3.5,-1.8,0.282,41,0,0
RESP004386,EMP01132,3,2025-03-27,24.6,3.1,4.1,4.4,2.9,4.2,4.9,3.2,4.2,4.9,3.8,3.0,3.6,0,3.2,-0.9,0.246,26,0,6
RESP004387,EMP01133,3,2025-03-27,33.6,5.4,3.9,4.2,6.0,5.0,4.9,2.7,4.1,3.6,4.4,3.8,5.2,0,4.0,-0.7,0.336,69,1,1
RESP004388,EMP01134,3,2025-03-27,25.3,4.8,4.1,4.3,2.3,4.7,3.2,3.3,5.0,3.5,4.1,2.2,3.2,0,3.3,-0.5,0.253,31,0,5
RESP004389,EMP01135,3,2025-03-27,54.7,6.0,5.8,6.1,6.6,6.7,5.6,7.8,3.7,6.3,4.6,6.7,7.4,0,5.9,0.6,0.547,106,1,8
RESP004390,EMP01136,3,2025-03-27,34.0,4.2,5.8,4.9,2.5,5.2,5.0,3.3,4.6,4.3,3.7,3.8,2.6,0,4.1,-0.4,0.34,34,0,16
RESP004391,EMP01137,3,2025-03-27,34.5,4.8,4.7,3.7,6.1,3.7,5.7,3.8,3.6,4.7,4.2,5.7,4.4,0,4.1,-0.3,0.345,66,0,11
RESP004392,EMP01138,3,2025-03-27,39.0,4.2,5.3,5.6,5.2,3.0,4.8,5.5,6.1,3.6,3.5,4.8,3.4,0,4.5,-0.2,0.39,53,1,12
RESP004393,EMP01139,3,2025-03-27,51.2,5.8,5.9,7.5,6.2,6.3,5.8,4.6,5.5,5.9,6.6,6.9,5.4,0,5.6,1.1,0.512,21,1,20
RESP004394,EMP01140,3,2025-03-27,28.3,2.7,5.0,4.7,4.4,3.7,4.0,3.8,3.5,4.5,5.2,2.5,3.8,0,3.5,-1.2,0.283,18,0,0
RESP004395,EMP01141,3,2025-03-27,49.5,5.5,5.3,5.7,6.2,5.1,5.3,3.8,5.4,4.0,6.0,4.9,5.3,0,5.5,-1.1,0.495,35,1,6
RESP004396,EMP01144,3,2025-03-27,32.4,4.2,5.4,4.1,3.8,2.3,3.3,3.9,4.3,2.8,5.1,3.4,4.7,0,3.9,-2.2,0.324,14,0,4
RESP004397,EMP01145,3,2025-03-27,50.7,5.1,5.7,5.8,5.1,4.1,5.4,6.4,6.1,6.3,5.4,6.4,5.7,0,5.6,-2.1,0.507,29,0,6
RESP004398,EMP01146,3,2025-03-27,42.1,6.6,4.4,5.0,5.2,6.3,3.6,5.5,4.3,3.1,5.3,4.9,6.2,0,4.8,-0.8,0.421,26,0,7
RESP004399,EMP01147,3,2025-03-27,50.5,4.7,5.0,6.4,6.9,6.8,5.7,7.6,5.9,5.5,5.0,5.3,4.4,0,5.5,-0.7,0.505,100,1,1
RESP004400,EMP01149,3,2025-03-27,53.1,6.4,5.5,7.5,4.4,8.4,5.6,4.6,5.2,4.7,6.6,5.4,4.0,0,5.8,-1.7,0.531,10,1,4
RESP004401,EMP01151,3,2025-03-27,21.5,2.9,2.6,2.6,2.4,4.1,2.5,4.3,2.6,3.5,3.9,3.0,2.6,0,2.9,0.7,0.215,30,0,0
RESP004402,EMP01152,3,2025-03-27,65.1,7.2,6.8,7.5,5.9,8.1,7.2,8.6,7.1,7.9,6.5,7.1,6.8,0,6.9,-0.8,0.651,60,0,24
RESP004403,EMP01153,3,2025-03-27,39.9,3.4,4.0,4.2,4.0,3.8,5.4,5.5,6.0,5.1,5.5,5.4,4.3,0,4.6,-0.7,0.399,115,1,6
RESP004404,EMP01154,3,2025-03-27,36.7,5.3,3.9,4.4,3.8,4.7,5.0,5.0,4.1,4.8,2.9,4.7,5.5,0,4.3,-1.6,0.367,39,1,13
RESP004405,EMP01156,3,2025-03-27,33.4,5.2,4.5,4.0,4.7,4.1,4.7,3.8,3.3,5.2,2.8,3.7,2.9,0,4.0,-0.1,0.334,39,0,0
RESP004406,EMP01158,3,2025-03-27,18.1,1.9,3.6,2.5,1.0,3.4,1.1,2.8,2.2,3.4,4.1,1.5,1.4,0,2.6,-0.7,0.181,56,0,0
RESP004407,EMP01160,3,2025-03-27,26.4,4.9,3.3,5.1,4.0,3.4,3.9,1.9,3.9,3.1,3.4,1.9,4.0,0,3.4,-0.5,0.264,49,0,2
RESP004408,EMP01161,3,2025-03-27,44.4,5.4,4.8,5.1,6.2,3.9,4.9,3.2,5.3,5.3,6.0,4.6,5.5,0,5.0,-1.7,0.444,47,0,16
RESP004409,EMP01162,3,2025-03-27,31.1,4.2,3.8,4.9,2.9,2.6,2.8,2.6,2.1,2.7,3.2,2.9,4.0,0,3.8,-0.6,0.311,91,1,7
RESP004410,EMP01163,3,2025-03-27,17.5,2.5,2.2,2.6,3.1,2.2,3.7,3.6,2.5,4.6,2.7,2.9,2.9,0,2.6,0.5,0.175,13,0,3
RESP004411,EMP01165,3,2025-03-27,25.2,3.2,4.1,4.5,3.9,3.5,3.4,2.6,1.5,3.5,2.1,3.4,2.8,0,3.3,0.6,0.252,18,0,4
RESP004412,EMP01166,3,2025-03-27,40.4,5.7,4.3,5.2,3.3,4.1,4.6,4.3,2.9,6.0,2.9,4.3,5.4,0,4.6,-0.2,0.404,56,0,14
RESP004413,EMP01167,3,2025-03-27,20.3,3.2,2.6,3.0,3.2,1.6,2.0,2.3,3.4,3.6,4.2,2.5,2.4,0,2.8,0.1,0.203,18,1,8
RESP004414,EMP01168,3,2025-03-27,45.8,4.2,4.0,5.2,4.9,5.1,4.3,6.3,4.9,5.4,5.5,4.7,4.1,0,5.1,-0.6,0.458,49,1,4
RESP004415,EMP01169,3,2025-03-27,38.8,2.3,4.5,5.0,5.4,3.4,4.8,5.8,6.3,4.5,3.7,5.7,5.0,0,4.5,2.0,0.388,103,0,9
RESP004416,EMP01170,3,2025-03-27,50.2,5.5,7.1,5.6,5.4,6.5,5.4,5.5,4.7,4.9,4.5,5.1,4.8,0,5.5,-1.1,0.502,32,1,11
RESP004417,EMP01172,3,2025-03-27,46.4,4.0,4.3,7.4,5.4,5.4,4.8,4.8,3.5,4.8,5.9,4.8,6.8,0,5.2,-0.4,0.464,11,1,5
RESP004418,EMP01173,3,2025-03-27,53.2,5.4,6.9,7.0,5.9,6.8,6.6,8.0,5.8,4.5,5.2,6.4,5.4,0,5.8,-0.6,0.532,39,0,20
RESP004419,EMP01174,3,2025-03-27,37.8,2.9,5.9,5.3,3.0,4.4,4.9,4.3,4.0,4.5,6.2,4.2,3.9,0,4.4,-0.1,0.378,26,0,6
RESP004420,EMP01175,3,2025-03-27,46.5,4.5,4.8,6.8,7.1,5.8,5.0,4.3,5.0,6.7,5.7,5.8,4.8,0,5.2,0.4,0.465,61,0,8
RESP004421,EMP01176,3,2025-03-27,28.2,4.1,3.2,4.4,3.5,5.4,4.1,4.7,4.1,2.8,2.6,4.4,3.8,0,3.5,-1.1,0.282,36,1,4
RESP004422,EMP01177,3,2025-03-27,48.9,5.3,5.7,5.5,4.9,6.2,5.0,6.1,6.6,5.8,5.0,4.3,7.5,0,5.4,1.0,0.489,58,1,20
RESP004423,EMP01178,3,2025-03-27,56.8,6.9,6.2,6.4,7.4,5.5,7.0,4.7,5.1,6.1,7.4,6.2,6.0,0,6.1,-0.6,0.568,78,0,13
RESP004424,EMP01180,3,2025-03-27,51.2,7.0,4.5,7.8,4.5,4.9,6.3,6.2,4.8,6.0,5.6,5.9,6.1,0,5.6,0.5,0.512,43,1,8
RESP004425,EMP01181,3,2025-03-27,44.0,4.5,4.5,4.0,4.3,5.1,4.8,5.0,4.0,4.2,5.0,5.2,5.0,0,5.0,-1.1,0.44,31,0,11
RESP004426,EMP01182,3,2025-03-27,38.6,4.3,4.3,5.2,4.6,4.2,4.4,5.5,5.0,2.6,4.9,4.2,6.1,0,4.5,1.1,0.386,48,0,9
RESP004427,EMP01183,3,2025-03-27,27.3,3.7,3.7,3.9,2.9,4.3,3.9,2.5,3.0,3.5,3.4,2.4,3.5,0,3.5,-0.2,0.273,23,0,6
RESP004428,EMP01184,3,2025-03-27,31.8,3.9,4.2,3.6,3.1,4.9,4.2,5.1,4.0,4.0,4.4,3.1,3.7,0,3.9,0.8,0.318,52,0,0
RESP004429,EMP01185,3,2025-03-27,26.7,4.1,3.7,3.6,1.6,3.9,2.8,3.1,2.6,2.9,2.7,3.8,4.8,0,3.4,1.7,0.267,17,1,4
RESP004430,EMP01186,3,2025-03-27,25.7,3.6,2.9,4.6,3.5,2.5,2.9,3.7,2.5,4.3,3.5,2.6,1.8,0,3.3,-0.2,0.257,18,1,2
RESP004431,EMP01189,3,2025-03-27,63.2,6.5,5.5,6.8,7.5,6.5,7.2,8.2,6.6,7.9,7.2,6.2,7.8,0,6.7,0.2,0.632,82,1,1
RESP004432,EMP01190,3,2025-03-27,44.9,4.6,3.6,6.2,5.8,5.2,5.4,5.2,3.0,5.5,4.3,4.2,4.8,0,5.0,-1.8,0.449,45,1,11
RESP004433,EMP01191,3,2025-03-27,48.0,5.2,4.6,4.5,6.2,6.9,5.3,4.1,4.3,4.6,6.3,5.4,5.2,0,5.3,-0.7,0.48,40,0,10
RESP004434,EMP01192,3,2025-03-27,28.8,3.0,4.9,3.8,5.8,4.6,3.2,2.9,2.6,4.1,3.2,2.3,3.8,0,3.6,-0.5,0.288,10,0,6
RESP004435,EMP01193,3,2025-03-27,25.1,3.4,4.5,4.8,2.9,3.9,3.5,2.8,2.2,3.3,3.7,2.0,3.4,0,3.3,-1.3,0.251,39,1,2
RESP004436,EMP01195,3,2025-03-27,33.7,2.4,4.8,5.4,3.5,5.0,4.0,4.9,2.2,3.3,2.7,3.1,4.8,0,4.0,-0.3,0.337,30,0,3
RESP004437,EMP01196,3,2025-03-27,26.6,2.7,4.8,3.5,3.4,3.9,2.1,2.7,3.4,4.6,3.9,2.9,2.8,0,3.4,1.6,0.266,19,0,5
RESP004438,EMP01197,3,2025-03-27,35.9,4.2,4.4,4.6,4.0,3.9,4.0,3.3,2.4,5.1,4.9,4.5,3.7,0,4.2,-2.5,0.359,123,0,7
RESP004439,EMP01198,3,2025-03-27,31.4,2.0,3.6,2.8,4.5,3.7,3.2,4.5,4.8,3.8,3.6,3.8,5.3,0,3.8,0.1,0.314,55,0,15
RESP004440,EMP01199,3,2025-03-27,22.7,1.0,3.1,3.4,2.4,3.2,4.1,1.6,2.0,4.1,3.6,2.8,2.3,0,3.0,1.7,0.227,27,0,6
RESP004441,EMP01200,3,2025-03-27,37.1,5.0,5.1,3.9,3.4,5.4,3.7,4.3,4.0,3.9,4.7,4.4,4.7,0,4.3,0.4,0.371,27,0,17
RESP004442,EMP01201,3,2025-03-27,42.4,4.7,6.5,5.5,4.4,6.2,6.0,4.1,5.5,5.3,4.6,5.6,5.2,0,4.8,-0.1,0.424,58,0,7
RESP004443,EMP01202,3,2025-03-27,65.8,7.3,8.3,6.4,7.0,7.0,7.4,6.1,6.4,7.5,6.5,6.9,6.3,0,6.9,0.6,0.658,43,1,2
RESP004444,EMP01203,3,2025-03-27,47.5,6.4,4.5,7.0,4.4,7.2,6.7,4.4,4.8,6.3,5.5,5.8,5.8,0,5.3,0.5,0.475,20,0,5
RESP004445,EMP01204,3,2025-03-27,36.9,5.5,5.2,3.9,3.3,2.5,4.7,5.3,5.7,4.9,4.5,4.6,4.0,0,4.3,0.9,0.369,46,1,13
RESP004446,EMP01205,3,2025-03-27,27.3,3.9,2.5,5.7,3.5,5.0,2.9,4.3,3.8,3.2,4.2,3.5,3.4,0,3.5,-0.1,0.273,25,1,9
RESP004447,EMP01206,3,2025-03-27,50.3,4.8,7.5,5.4,5.9,6.9,4.8,4.9,5.3,5.6,4.9,4.4,6.5,0,5.5,-1.1,0.503,66,0,9
RESP004448,EMP01207,3,2025-03-27,59.3,6.5,6.6,6.8,5.6,6.7,6.4,7.5,5.4,7.4,6.5,5.7,6.6,0,6.3,-0.8,0.593,77,1,9
RESP004449,EMP01208,3,2025-03-27,32.0,5.1,3.0,4.3,4.1,4.0,2.8,5.6,3.6,2.8,3.3,4.0,3.7,0,3.9,-1.4,0.32,47,0,8
RESP004450,EMP01209,3,2025-03-27,37.2,7.0,3.9,4.8,5.6,5.3,3.6,4.7,3.9,4.3,4.0,3.8,4.2,0,4.3,-0.3,0.372,14,0,12
RESP004451,EMP01210,3,2025-03-27,39.1,4.1,5.3,3.4,4.1,3.9,5.6,4.8,4.6,4.3,2.7,4.6,4.0,0,4.5,1.0,0.391,12,0,12
RESP004452,EMP01211,3,2025-03-27,26.2,3.0,3.0,2.7,3.9,3.8,1.7,4.4,3.1,4.7,3.8,3.0,3.5,0,3.4,0.8,0.262,15,0,11
RESP004453,EMP01212,3,2025-03-27,47.1,4.2,5.1,6.0,3.9,5.0,5.9,3.6,3.9,4.5,4.9,5.8,5.2,0,5.2,-0.9,0.471,76,1,3
RESP004454,EMP01213,3,2025-03-27,30.0,4.4,3.3,4.5,3.1,3.6,2.7,3.9,4.3,4.5,4.9,4.1,2.9,0,3.7,1.3,0.3,43,0,10
RESP004455,EMP01214,3,2025-03-27,43.4,5.0,5.0,4.7,3.5,4.1,6.1,4.7,4.9,4.9,5.7,4.0,5.6,0,4.9,-0.2,0.434,39,1,10
RESP004456,EMP01215,3,2025-03-27,30.7,4.7,3.9,5.1,4.2,5.0,4.5,4.0,4.5,4.1,5.4,3.9,4.1,0,3.8,0.8,0.307,29,1,3
RESP004457,EMP01216,3,2025-03-27,29.7,1.9,4.0,4.3,3.7,3.9,3.7,4.2,3.2,2.8,3.5,3.8,3.9,0,3.7,0.3,0.297,130,0,3
RESP004458,EMP01217,3,2025-03-27,47.9,5.7,5.1,4.8,4.9,4.8,4.4,6.1,6.4,4.7,3.9,4.9,4.1,0,5.3,0.6,0.479,24,0,2
RESP004459,EMP01218,3,2025-03-27,44.1,4.3,4.8,5.1,4.1,4.0,4.8,5.9,3.8,4.1,6.0,5.1,3.8,0,5.0,-0.8,0.441,33,0,6
RESP004460,EMP01219,3,2025-03-27,51.0,5.8,6.1,5.6,5.8,4.7,6.6,6.4,4.5,6.0,6.4,6.9,5.1,0,5.6,1.4,0.51,17,1,10
RESP004461,EMP01220,3,2025-03-27,35.5,3.6,3.1,4.5,3.7,4.8,3.8,3.6,2.3,4.2,4.4,4.2,5.9,0,4.2,-0.2,0.355,15,0,9
RESP004462,EMP01221,3,2025-03-27,25.8,3.5,4.5,5.2,4.4,4.2,3.9,3.2,3.2,4.1,4.0,3.7,4.2,0,3.3,-1.9,0.258,49,0,0
RESP004463,EMP01223,3,2025-03-27,32.0,3.9,3.6,3.3,4.6,4.7,4.9,3.6,3.8,6.0,3.6,2.6,4.6,0,3.9,1.0,0.32,75,1,9
RESP004464,EMP01224,3,2025-03-27,42.3,5.4,4.7,6.0,5.3,4.6,6.0,4.4,3.9,4.9,5.1,4.2,3.6,0,4.8,-1.4,0.423,59,0,14
RESP004465,EMP01225,3,2025-03-27,36.6,4.6,5.6,4.4,4.8,4.2,5.0,3.8,3.4,4.5,4.6,4.2,3.1,0,4.3,-0.8,0.366,21,1,17
RESP004466,EMP01226,3,2025-03-27,39.8,5.4,4.3,5.2,4.6,5.2,5.6,5.9,5.1,4.6,3.9,5.0,3.8,0,4.6,0.4,0.398,29,0,2
RESP004467,EMP01227,3,2025-03-27,25.8,3.1,3.5,5.1,4.8,3.6,2.7,3.1,3.9,2.7,3.2,3.7,4.1,0,3.3,0.2,0.258,24,1,4
RESP004468,EMP01228,3,2025-03-27,24.1,2.5,3.6,3.5,2.9,2.2,4.2,3.6,4.9,2.5,2.1,3.5,3.1,0,3.2,-0.2,0.241,18,0,0
RESP004469,EMP01229,3,2025-03-27,37.1,3.1,5.1,4.5,4.2,6.0,3.9,3.5,4.8,3.4,2.6,4.8,4.5,0,4.3,-0.4,0.371,16,1,11
RESP004470,EMP01230,3,2025-03-27,42.1,4.1,3.7,5.3,5.5,4.6,5.1,7.3,5.4,4.2,5.9,4.9,5.5,0,4.8,-1.5,0.421,30,1,8
RESP004471,EMP01231,3,2025-03-27,30.0,2.2,4.0,3.9,5.1,2.8,2.9,3.3,4.0,4.3,3.4,4.5,4.8,0,3.7,-0.2,0.3,14,0,3
RESP004472,EMP01232,3,2025-03-27,51.8,5.2,5.5,6.3,5.5,4.9,6.2,4.7,6.4,6.3,6.8,5.0,5.0,0,5.7,-0.0,0.518,30,0,10
RESP004473,EMP01233,3,2025-03-27,59.1,6.5,6.2,8.1,6.4,6.4,6.8,6.7,6.7,5.8,6.9,6.4,5.3,0,6.3,-0.2,0.591,105,1,11
RESP004474,EMP01234,3,2025-03-27,34.7,6.3,4.1,4.1,3.9,4.0,3.4,3.7,4.2,5.1,5.3,3.7,6.0,0,4.1,0.0,0.347,33,1,12
RESP004475,EMP01235,3,2025-03-27,28.8,4.6,4.1,2.6,3.2,3.1,3.1,5.1,4.4,3.3,4.2,4.0,3.4,0,3.6,0.3,0.288,45,1,0
RESP004476,EMP01236,3,2025-03-27,9.8,2.2,2.0,4.3,3.5,1.5,1.0,1.6,2.4,3.0,1.0,2.9,2.7,0,1.9,0.2,0.098,23,0,4
RESP004477,EMP01237,3,2025-03-27,16.8,1.4,3.1,3.1,2.9,1.2,3.1,3.1,4.5,2.3,1.1,2.2,2.2,0,2.5,0.1,0.168,58,0,3
RESP004478,EMP01238,3,2025-03-27,18.7,2.7,2.2,3.0,4.0,2.1,1.8,3.4,3.6,3.9,2.4,1.4,3.2,0,2.7,0.4,0.187,22,0,6
RESP004479,EMP01239,3,2025-03-27,38.0,4.9,3.3,4.9,4.5,6.0,4.0,4.2,4.9,4.6,2.2,3.8,4.8,0,4.4,-0.6,0.38,47,0,9
RESP004480,EMP01240,3,2025-03-27,30.9,4.2,5.8,2.8,2.0,2.2,5.3,2.4,3.3,4.4,4.1,3.4,3.9,0,3.8,0.8,0.309,32,0,13
RESP004481,EMP01242,3,2025-03-27,32.3,3.4,4.1,3.8,4.0,4.3,2.1,2.5,2.6,3.9,3.1,4.3,4.6,0,3.9,0.2,0.323,141,1,9
RESP004482,EMP01243,3,2025-03-27,25.1,3.7,3.3,1.0,3.7,3.3,3.6,4.5,4.1,2.9,2.7,3.1,3.6,0,3.3,-1.3,0.251,30,0,0
RESP004483,EMP01244,3,2025-03-27,36.4,3.9,5.0,5.2,4.1,3.3,4.0,4.5,3.8,4.7,3.8,4.3,5.1,0,4.3,-0.7,0.364,43,1,12
RESP004484,EMP01245,3,2025-03-27,13.9,2.1,1.5,1.8,1.4,1.0,2.3,1.0,1.7,2.5,2.6,2.1,2.5,0,2.3,0.5,0.139,52,0,3
RESP004485,EMP01246,3,2025-03-27,57.0,6.9,6.6,7.8,6.1,5.8,5.3,5.7,5.8,7.2,4.2,5.8,5.3,0,6.1,-0.8,0.57,44,0,7
RESP004486,EMP01247,3,2025-03-27,38.4,2.8,4.4,4.3,5.4,4.7,5.1,4.9,3.7,3.4,4.8,4.4,4.7,0,4.5,1.2,0.384,40,0,6
RESP004487,EMP01248,3,2025-03-27,60.5,8.2,6.5,6.7,7.0,7.5,6.7,5.8,6.1,6.3,6.3,5.2,7.2,0,6.4,1.5,0.605,47,1,8
RESP004488,EMP01249,3,2025-03-27,43.8,4.0,5.7,6.5,4.0,5.6,6.4,4.9,5.5,4.3,5.5,4.8,5.2,0,4.9,0.1,0.438,27,0,10
RESP004489,EMP01250,3,2025-03-27,55.6,6.4,8.0,6.3,6.2,6.8,4.9,5.5,6.5,5.4,7.1,5.6,6.7,0,6.0,0.1,0.556,109,1,9
RESP004490,EMP01251,3,2025-03-27,31.8,3.9,4.3,4.4,2.7,3.9,4.1,3.1,4.2,3.5,4.3,3.7,3.9,0,3.9,0.2,0.318,54,0,6
RESP004491,EMP01252,3,2025-03-27,35.2,6.7,4.9,4.4,3.8,1.5,3.5,4.5,2.2,4.0,4.7,5.0,4.7,0,4.2,0.3,0.352,84,1,15
RESP004492,EMP01253,3,2025-03-27,39.4,4.7,4.4,2.8,4.9,5.6,4.8,4.5,3.0,4.1,3.9,5.8,5.6,0,4.5,-0.1,0.394,43,1,8
RESP004493,EMP01256,3,2025-03-27,66.6,6.9,5.8,6.7,7.1,8.7,8.1,5.6,6.8,6.3,7.4,7.1,6.8,0,7.0,0.3,0.666,48,0,20
RESP004494,EMP01257,3,2025-03-27,57.5,5.8,7.5,7.2,5.6,7.2,6.2,7.5,5.3,5.9,6.4,5.1,5.0,0,6.2,0.9,0.575,24,1,16
RESP004495,EMP01258,3,2025-03-27,44.3,3.0,4.8,4.3,2.5,4.2,3.7,5.0,4.4,5.4,5.1,5.7,5.7,0,5.0,0.8,0.443,48,0,5
RESP004496,EMP01259,3,2025-03-27,49.3,6.1,6.2,4.4,5.6,5.7,4.6,6.0,7.0,5.1,5.4,5.9,7.4,0,5.4,0.9,0.493,25,1,6
RESP004497,EMP01260,3,2025-03-27,36.4,4.2,4.9,4.4,4.5,3.9,4.2,4.7,6.0,4.2,4.5,3.9,3.7,0,4.3,0.5,0.364,52,1,0
RESP004498,EMP01261,3,2025-03-27,30.0,4.5,3.1,4.5,3.9,4.2,3.5,4.2,4.7,3.7,2.6,2.8,4.8,0,3.7,-0.8,0.3,68,1,0
RESP004499,EMP01262,3,2025-03-27,22.7,3.4,2.5,4.2,3.0,2.7,2.0,4.5,2.9,3.0,2.9,3.2,3.2,0,3.0,0.0,0.227,10,0,8
RESP004500,EMP01263,3,2025-03-27,41.9,5.6,6.1,5.3,4.9,5.0,3.7,5.9,4.5,4.9,3.4,3.9,3.0,0,4.8,0.1,0.419,21,0,0
RESP004501,EMP01265,3,2025-03-27,38.8,4.7,4.6,3.3,4.8,4.0,4.6,4.7,5.6,4.5,4.1,3.7,4.8,0,4.5,-1.5,0.388,24,0,12
RESP004502,EMP01266,3,2025-03-27,22.8,2.8,2.3,4.3,2.8,1.0,3.6,3.9,3.3,4.0,3.6,3.5,2.9,0,3.1,1.1,0.228,25,0,1
RESP004503,EMP01267,3,2025-03-27,66.0,7.1,6.2,8.6,6.6,7.9,6.0,6.4,6.5,6.4,6.2,6.1,7.0,0,6.9,-0.3,0.66,46,1,14
RESP004504,EMP01269,3,2025-03-27,24.2,3.4,3.6,2.7,3.8,3.0,3.9,1.0,3.4,2.9,4.2,3.7,2.6,0,3.2,1.4,0.242,34,0,5
RESP004505,EMP01270,3,2025-03-27,23.6,3.0,1.7,3.0,3.9,3.4,3.5,3.0,2.6,2.9,3.5,3.6,1.9,0,3.1,0.1,0.236,49,0,0
RESP004506,EMP01271,3,2025-03-27,47.2,3.1,4.8,5.6,6.3,5.0,4.4,6.0,5.3,5.5,4.7,6.4,5.0,0,5.2,-0.3,0.472,50,0,14
RESP004507,EMP01272,3,2025-03-27,36.1,3.4,3.4,4.4,5.7,5.3,4.7,3.1,3.4,4.0,4.2,3.9,5.2,0,4.3,1.4,0.361,30,0,4
RESP004508,EMP01273,3,2025-03-27,49.8,5.2,6.3,5.6,4.9,5.5,5.5,4.1,7.1,4.4,4.7,5.5,6.5,0,5.5,1.0,0.498,17,0,6
RESP004509,EMP01274,3,2025-03-27,39.9,4.8,3.7,4.6,5.3,4.8,3.7,4.7,5.1,4.7,4.7,4.7,3.4,0,4.6,-0.7,0.399,36,0,4
RESP004510,EMP01275,3,2025-03-27,47.1,5.5,6.4,5.2,6.4,3.5,5.8,4.3,6.5,3.7,5.0,4.9,3.9,0,5.2,-0.9,0.471,36,0,9
RESP004511,EMP01276,3,2025-03-27,8.5,2.8,2.0,1.0,1.7,2.9,1.7,2.1,2.4,1.0,1.2,3.4,1.4,0,1.8,0.6,0.085,80,0,4
RESP004512,EMP01277,3,2025-03-27,49.1,5.1,5.4,5.7,4.6,5.7,7.0,6.1,6.9,5.9,6.2,5.3,4.9,0,5.4,-0.6,0.491,68,1,11
RESP004513,EMP01278,3,2025-03-27,51.2,4.4,5.7,7.1,6.9,6.2,5.3,4.9,5.7,6.1,4.2,6.7,3.2,0,5.6,1.0,0.512,62,1,15
RESP004514,EMP01280,3,2025-03-27,20.7,3.7,4.8,3.5,3.1,1.3,2.2,2.6,1.8,2.0,2.5,3.3,1.7,0,2.9,-0.0,0.207,12,0,5
RESP004515,EMP01281,3,2025-03-27,37.9,4.4,4.7,3.3,5.0,3.6,3.4,4.4,3.2,4.9,6.0,4.2,4.2,0,4.4,0.5,0.379,56,0,13
RESP004516,EMP01282,3,2025-03-27,42.2,3.8,2.6,7.1,4.2,3.6,2.5,4.4,5.2,6.3,4.5,3.3,5.1,0,4.8,0.3,0.422,25,0,12
RESP004517,EMP01284,3,2025-03-27,40.7,4.9,4.7,6.3,5.1,5.3,5.4,4.9,5.9,4.1,5.3,3.6,4.7,0,4.7,-1.9,0.407,16,0,6
RESP004518,EMP01285,3,2025-03-27,51.7,5.5,6.2,7.7,5.5,6.8,5.6,4.8,6.5,6.2,5.4,4.9,6.5,0,5.7,-1.1,0.517,6,1,13
RESP004519,EMP01286,3,2025-03-27,47.2,5.8,4.6,5.7,6.7,5.9,5.6,4.2,4.9,5.1,6.1,6.9,5.5,0,5.2,-1.7,0.472,17,1,13
RESP004520,EMP01287,3,2025-03-27,37.1,4.4,4.6,4.6,3.3,4.2,6.0,3.5,3.4,4.0,5.9,3.6,3.9,0,4.3,-1.0,0.371,28,0,6
