user_id,date,sleep_duration_hrs,deep_sleep_pct,rem_sleep_pct,wake_ups,sleep_efficiency_pct,bedtime_hr,focus_hours,tasks_completed,reaction_time_ms,working_memory_score,attention_score,caffeine_mg,exercise_minutes,stress_level,mental_clarity
USER010,2025-07-24,6.24,31.8,37.9,1,93.4,0.94,5.72,6,267,94,100,38,7,4,6
USER010,2025-07-25,5.41,26.4,22.5,5,96.9,1.37,6.67,4,322,72,79,210,5,3,6
USER010,2025-07-26,7.56,16.8,24.6,1,83.1,1.19,6.86,1,323,68,80,70,9,3,5
USER010,2025-07-27,6.43,15.8,32.3,0,90.3,2.21,3.85,11,265,91,89,23,24,6,5
USER010,2025-07-28,5.54,20.5,23.2,1,98.8,0.81,5.15,1,226,86,83,117,45,6,7
USER010,2025-07-29,6.89,29.0,31.0,2,98.5,1.15,3.37,6,296,73,89,61,12,4,6
USER010,2025-07-30,6.67,32.2,25.4,0,89.3,0.94,3.28,4,246,100,69,25,5,6,6
USER010,2025-07-31,7.04,19.0,33.1,1,95.4,1.32,2.87,3,289,91,74,116,9,5,5
USER010,2025-08-01,5.92,36.4,32.7,1,91.5,1.03,5.84,2,278,90,100,102,19,3,4
USER010,2025-08-02,7.57,23.0,26.9,2,94.4,1.08,5.65,3,340,83,78,80,0,3,6
USER010,2025-08-03,5.99,28.8,22.3,1,95.0,1.95,5.42,5,294,100,73,86,3,3,7
USER010,2025-08-04,4.36,36.3,26.3,2,93.3,0.94,6.68,3,254,60,63,87,2,6,5
USER010,2025-08-05,6.56,15.9,31.5,2,84.8,0.81,4.91,2,313,95,86,85,0,3,6
USER010,2025-08-06,6.75,20.5,21.3,5,97.4,1.25,8.51,5,200,96,75,64,20,3,8
USER010,2025-08-07,5.3,23.5,16.7,4,93.3,0.64,5.13,2,331,87,62,346,0,5,3
USER010,2025-08-08,6.04,36.3,18.5,1,88.8,0.69,5.9,3,282,88,83,284,16,4,7
USER010,2025-08-09,5.57,40.2,31.5,2,92.2,2.52,5.99,2,308,79,70,102,3,3,6
USER010,2025-08-10,8.16,30.4,24.8,2,92.4,2.61,5.57,3,363,65,61,96,22,4,8
USER010,2025-08-11,5.3,36.2,34.2,1,98.1,1.0,5.65,1,265,100,88,35,23,5,6
USER010,2025-08-12,5.41,37.4,29.4,3,96.5,0.95,4.47,4,280,68,82,131,10,1,6
USER010,2025-08-13,6.06,20.5,20.8,1,91.8,1.31,4.43,7,318,85,89,87,33,4,6
USER010,2025-08-14,5.04,18.7,20.1,1,88.8,1.48,3.74,1,385,71,63,99,25,3,3
USER010,2025-08-15,6.56,27.1,25.1,1,95.8,1.17,3.84,4,313,93,100,244,4,2,5
USER010,2025-08-16,7.39,24.1,36.9,2,94.8,1.26,2.27,4,200,86,80,45,6,5,7
USER010,2025-08-17,7.7,25.1,22.9,0,89.1,1.19,3.94,0,357,70,80,37,8,3,5
USER010,2025-08-18,6.64,29.5,34.0,1,96.7,0.6,6.6,3,233,98,64,120,120,2,2
USER010,2025-08-19,6.87,35.3,28.2,2,93.0,1.11,6.19,2,200,92,77,12,0,4,8
USER010,2025-08-20,4.91,21.8,38.7,1,96.9,1.36,6.43,2,269,78,90,76,2,3,4
USER010,2025-08-21,4.48,26.0,37.6,4,93.1,1.11,3.59,0,236,67,69,306,17,6,5
USER010,2025-08-22,6.6,21.2,26.3,2,95.3,0.62,6.41,3,238,73,96,58,31,5,7
USER010,2025-08-23,6.65,14.3,28.5,2,91.7,2.38,9.34,8,267,84,93,75,11,3,5
USER010,2025-08-24,6.96,24.5,35.0,2,97.9,1.59,4.57,2,311,94,93,212,3,2,7
USER010,2025-08-25,5.67,31.2,32.6,1,99.0,0.51,6.06,3,334,82,78,22,0,2,6
USER010,2025-08-26,4.49,25.5,26.0,1,93.8,1.33,3.56,1,356,78,64,29,25,2,4
USER010,2025-08-27,6.11,23.4,26.2,4,89.5,1.23,5.47,1,286,87,72,33,1,2,7
USER010,2025-08-28,6.09,20.1,29.9,0,94.7,1.44,5.26,5,278,73,88,56,5,7,5
USER010,2025-08-29,5.78,25.0,18.3,2,88.5,0.72,6.03,5,257,100,90,164,6,3,6
USER010,2025-08-30,7.42,22.5,21.5,2,96.7,1.0,3.6,2,317,88,87,160,9,5,4
USER010,2025-08-31,6.82,28.0,22.9,0,96.4,1.04,8.19,8,233,73,93,117,0,4,7
USER010,2025-09-01,4.28,23.5,35.5,1,94.8,0.89,4.46,0,282,79,80,107,90,3,3
USER010,2025-09-02,6.67,21.9,30.6,2,98.2,1.27,7.02,4,269,90,95,80,22,3,6
USER010,2025-09-03,6.44,17.4,39.4,2,86.7,1.39,3.63,7,298,98,96,103,9,4,8
USER010,2025-09-04,6.46,12.4,25.0,2,99.8,0.98,7.28,5,277,95,87,68,4,4,8
USER010,2025-09-05,7.42,20.2,30.8,4,92.1,1.17,3.24,4,335,71,88,82,4,3,5
USER010,2025-09-06,8.34,21.3,17.9,1,90.9,2.7,3.21,2,398,70,85,23,2,4,6
USER010,2025-09-07,6.85,23.6,35.9,2,95.7,2.83,5.56,5,287,75,69,101,16,5,6
USER010,2025-09-08,8.16,19.2,29.9,1,93.7,0.81,4.97,2,308,62,66,157,29,6,3
USER010,2025-09-09,7.88,33.8,28.0,2,93.1,1.26,2.03,3,356,80,100,65,1,4,7
USER010,2025-09-10,6.74,28.2,33.3,3,96.4,0.91,4.12,4,240,92,89,41,0,2,3
USER010,2025-09-11,5.94,25.0,29.9,1,96.4,1.32,6.78,2,221,95,69,75,8,7,5
USER010,2025-09-12,5.45,25.8,27.2,2,98.4,0.66,8.13,6,296,76,82,172,14,4,5
USER010,2025-09-13,6.88,23.1,21.4,3,84.3,1.03,6.36,4,296,86,51,68,10,5,8
USER010,2025-09-14,6.52,34.4,34.8,0,94.8,1.19,7.85,1,251,100,98,185,68,4,6
USER010,2025-09-15,4.84,21.7,26.6,1,94.9,0.72,6.0,2,302,84,76,103,13,3,6
USER010,2025-09-16,7.72,26.0,17.5,0,93.2,1.36,6.22,2,276,72,64,171,49,6,6
USER010,2025-09-17,7.23,24.2,31.2,1,93.1,0.97,3.59,2,301,86,80,86,33,5,3
USER010,2025-09-18,4.62,17.5,32.0,1,99.1,1.06,4.39,1,241,60,80,124,21,7,6
USER010,2025-09-19,7.01,27.5,23.5,2,97.0,0.71,5.47,2,261,92,84,169,44,2,8
USER010,2025-09-20,7.65,19.0,31.5,1,95.7,1.17,4.38,2,378,86,88,322,36,2,3
USER010,2025-09-21,5.86,20.7,29.5,4,93.1,2.3,4.26,4,232,87,85,75,84,4,7
USER010,2025-09-22,7.53,33.7,25.3,0,90.3,0.69,4.26,0,315,70,72,135,1,5,6
USER010,2025-09-23,7.27,26.4,35.5,2,94.2,0.85,5.17,6,302,64,77,61,19,4,5
USER010,2025-09-24,5.45,27.8,18.1,3,97.9,0.73,5.99,2,248,88,60,114,1,3,4
USER010,2025-09-25,7.05,20.1,24.0,3,98.1,0.54,8.85,8,227,81,79,45,22,4,6
USER010,2025-09-26,7.33,24.5,31.9,3,99.3,1.34,6.09,7,217,64,62,127,14,5,6
USER010,2025-09-27,8.08,26.0,35.6,3,97.2,2.58,4.8,2,326,79,94,22,84,4,4
USER010,2025-09-28,6.73,25.0,22.8,5,93.8,2.99,5.71,1,260,85,85,58,40,3,7
USER010,2025-09-29,5.56,14.8,30.7,1,85.3,1.26,4.05,2,256,85,58,256,30,4,7
USER010,2025-09-30,7.04,24.7,28.4,3,97.4,0.83,7.55,5,264,75,86,65,21,3,5
USER010,2025-10-01,5.54,26.9,25.8,1,94.3,1.3,3.12,7,328,71,90,243,19,1,5
USER010,2025-10-02,5.02,20.8,32.9,2,96.5,0.77,6.52,2,251,66,68,92,1,6,6
USER010,2025-10-03,6.47,25.5,31.6,1,94.6,0.71,6.61,6,250,66,84,114,9,4,6
USER010,2025-10-04,6.31,25.1,27.0,3,92.6,2.08,2.41,6,200,86,75,189,12,7,5
USER010,2025-10-05,6.64,14.2,31.9,1,93.3,2.83,4.76,2,286,87,95,111,1,4,7
USER010,2025-10-06,5.27,23.5,37.1,1,93.4,1.31,4.09,0,276,72,89,2,1,3,7
USER010,2025-10-07,4.33,23.7,19.7,1,89.4,0.61,4.85,1,318,82,69,201,9,2,3
USER010,2025-10-08,6.72,34.3,27.7,1,93.3,1.42,5.02,4,252,76,100,58,1,3,5
USER010,2025-10-09,5.27,22.9,21.8,3,83.8,1.35,4.72,1,296,60,65,42,1,1,5
USER010,2025-10-10,4.1,22.4,28.7,2,92.2,1.13,4.23,0,375,73,71,16,41,3,7
USER010,2025-10-11,5.63,28.9,31.1,2,93.7,2.59,4.83,0,200,77,97,56,5,6,7
USER010,2025-10-12,6.4,14.7,16.2,1,86.9,1.97,4.51,9,236,71,75,48,8,5,6
USER010,2025-10-13,7.0,24.1,33.2,2,94.0,1.41,4.83,4,234,82,70,23,74,4,3
USER010,2025-10-14,7.52,21.8,16.5,1,89.2,1.34,3.95,3,279,70,96,68,15,2,5
USER010,2025-10-15,4.79,30.8,23.4,2,97.4,1.26,5.55,1,390,64,80,35,34,4,5
USER010,2025-10-16,5.19,21.2,31.1,3,90.1,1.46,6.02,1,288,81,75,72,8,5,6
USER010,2025-10-17,5.87,33.3,22.3,3,93.8,0.59,5.41,2,331,89,76,78,50,5,4
USER010,2025-10-18,8.35,21.9,18.7,0,99.9,2.24,3.77,1,284,72,78,33,4,4,7
USER010,2025-10-19,6.96,19.8,31.8,3,96.0,2.48,8.54,2,372,97,81,62,10,6,6
USER010,2025-10-20,5.53,24.3,24.3,1,93.9,0.55,5.96,2,358,81,80,133,20,6,5
USER010,2025-10-21,4.35,18.9,30.3,0,94.7,1.16,4.17,0,338,52,74,46,69,3,2
USER010,2025-10-22,5.27,17.5,26.7,0,96.5,0.87,7.52,2,275,69,66,103,12,5,8
USER010,2025-10-23,7.45,33.6,38.4,3,93.9,0.71,3.11,1,307,61,58,143,22,2,7
USER010,2025-10-24,7.47,32.9,16.3,0,94.2,0.72,7.55,3,322,70,88,184,29,2,4
USER010,2025-10-25,8.65,35.8,25.5,1,95.9,2.63,1.83,0,344,80,51,151,2,3,6
USER010,2025-10-26,7.04,18.4,33.8,2,95.0,1.76,6.82,3,235,72,94,32,35,3,4
USER010,2025-10-27,5.62,20.8,34.0,1,96.4,1.19,4.79,3,297,86,83,117,37,6,4
USER010,2025-10-28,5.93,20.9,29.5,3,98.5,0.97,6.44,7,200,100,77,241,0,3,4
USER010,2025-10-29,5.53,11.1,29.5,2,91.3,0.76,4.83,1,382,86,87,9,5,3,6
USER010,2025-10-30,7.02,20.2,28.7,1,99.0,0.59,3.36,7,288,89,90,37,18,3,7
USER010,2025-10-31,7.81,22.4,16.0,2,95.0,0.66,2.88,3,211,69,70,27,20,4,6
USER010,2025-11-01,7.0,19.7,23.0,4,95.9,2.53,9.63,2,297,89,100,86,13,3,7
USER010,2025-11-02,5.59,23.5,29.3,1,89.9,1.98,3.85,4,373,78,73,294,20,2,6
USER010,2025-11-03,5.66,32.3,30.0,2,95.0,0.72,6.55,4,308,91,84,18,4,5,5
USER010,2025-11-04,5.62,29.7,25.4,1,91.7,1.38,3.29,3,200,88,79,224,47,5,5
USER010,2025-11-05,5.86,28.0,19.7,1,93.1,0.98,5.56,4,262,81,59,110,9,6,7
USER010,2025-11-06,4.5,28.9,32.0,3,92.6,1.3,4.01,0,448,68,65,43,16,6,7
USER011,2025-07-10,6.77,18.2,37.9,1,98.9,23.31,5.68,3,231,89,79,77,14,4,5
USER011,2025-07-11,9.31,26.4,27.7,4,93.6,23.22,7.62,5,289,93,81,273,12,4,2
USER011,2025-07-12,8.55,17.5,26.8,1,87.7,24.91,7.04,2,285,64,93,134,6,2,4
USER011,2025-07-13,7.85,27.7,21.4,2,97.0,24.06,2.32,1,250,100,83,167,13,1,4
USER011,2025-07-14,9.19,26.4,16.2,2,94.0,23.31,8.41,2,248,81,83,12,1,5,9
USER011,2025-07-15,7.91,20.0,24.8,2,94.1,23.67,6.29,5,254,88,83,101,106,5,8
USER011,2025-07-16,6.62,21.3,19.4,1,91.9,23.38,7.37,2,262,68,91,139,1,5,3
USER011,2025-07-17,8.7,21.4,30.3,1,93.6,23.66,5.74,1,200,81,76,24,2,2,6
USER011,2025-07-18,7.98,18.0,32.2,1,89.6,23.97,3.07,7,310,83,88,88,39,4,2
USER011,2025-07-19,7.27,25.7,29.1,1,95.9,24.7,3.44,2,225,93,96,200,7,5,6
USER011,2025-07-20,9.26,16.6,30.4,3,91.1,23.75,4.73,2,217,66,81,64,17,5,8
USER011,2025-07-21,7.09,25.0,33.5,2,92.2,23.73,6.63,1,316,77,85,150,20,6,3
USER011,2025-07-22,7.5,23.2,35.3,0,92.7,23.72,1.85,7,320,80,65,62,85,6,8
USER011,2025-07-23,6.84,28.4,28.9,3,94.6,23.03,3.26,4,339,81,63,304,12,5,3
USER011,2025-07-24,8.36,20.0,25.4,2,83.1,23.52,4.37,2,301,93,69,22,15,2,4
USER011,2025-07-25,8.22,24.3,20.1,0,82.3,23.66,4.98,5,294,93,81,226,11,3,6
USER011,2025-07-26,8.02,21.8,23.8,6,97.7,23.82,5.36,3,349,91,88,26,10,7,8
USER011,2025-07-27,7.76,13.2,35.1,1,99.7,24.31,5.01,5,200,90,74,137,3,4,5
USER011,2025-07-28,6.08,26.3,30.8,2,94.9,23.65,5.51,1,309,69,61,153,6,4,3
USER011,2025-07-29,8.05,21.8,27.9,1,97.9,23.82,5.64,6,284,85,100,137,14,3,8
USER011,2025-07-30,6.32,12.0,38.0,3,98.2,23.27,5.38,4,253,79,79,162,22,5,6
USER011,2025-07-31,8.56,21.9,25.7,0,95.2,23.31,5.97,4,369,67,82,102,2,2,4
USER011,2025-08-01,7.54,22.7,30.0,0,94.0,23.04,9.92,5,200,82,94,41,0,4,5
USER011,2025-08-02,9.39,22.2,28.2,3,88.2,24.76,7.08,0,299,97,51,73,10,4,8
USER011,2025-08-03,8.99,36.6,23.2,4,95.7,23.6,3.65,2,368,91,69,59,1,3,4
USER011,2025-08-04,8.79,19.8,31.1,1,96.8,23.78,3.85,2,233,91,76,53,31,2,4
USER011,2025-08-05,8.93,35.3,21.7,1,95.0,23.71,7.85,6,275,69,77,17,35,4,6
USER011,2025-08-06,8.03,34.7,30.2,6,92.4,23.08,5.4,3,282,77,77,53,13,5,7
USER011,2025-08-07,6.52,25.6,30.5,3,89.8,23.59,5.56,3,318,74,89,308,6,3,7
USER011,2025-08-08,5.99,24.3,32.3,2,97.6,23.37,5.71,2,281,75,61,81,34,5,8
USER011,2025-08-09,7.65,34.5,24.6,2,95.3,24.6,7.27,3,328,99,88,256,12,5,6
USER011,2025-08-10,9.92,24.1,15.3,0,94.4,24.67,6.42,5,343,69,72,126,33,6,7
USER011,2025-08-11,7.32,23.2,23.0,4,97.8,23.33,4.27,3,274,98,97,62,9,4,6
USER011,2025-08-12,9.05,23.6,35.5,4,87.3,23.82,5.95,3,273,76,73,82,20,5,5
USER011,2025-08-13,5.15,25.4,32.6,0,89.5,23.54,5.6,1,416,78,55,51,3,3,4
USER011,2025-08-14,6.78,13.3,19.5,3,95.2,23.75,6.1,4,326,77,57,170,17,3,5
USER011,2025-08-15,8.23,36.2,22.2,3,98.6,23.04,5.37,3,202,71,79,378,10,4,6
USER011,2025-08-16,5.9,26.3,21.6,3,93.6,24.99,2.42,2,320,50,71,126,37,5,6
USER011,2025-08-17,9.95,17.1,27.4,1,85.5,23.75,5.36,1,330,69,66,171,0,2,2
USER011,2025-08-18,6.85,26.8,32.3,2,95.2,23.61,3.88,2,322,81,39,182,4,5,6
USER011,2025-08-19,7.26,37.7,27.1,1,99.3,23.5,7.37,3,270,95,97,129,5,4,7
USER011,2025-08-20,7.17,19.7,25.6,0,93.6,23.24,6.86,4,349,81,92,104,20,4,5
USER011,2025-08-21,6.26,19.2,24.8,4,91.0,23.03,4.34,1,407,71,66,25,12,5,5
USER011,2025-08-22,7.89,15.2,23.3,3,95.2,23.93,7.01,6,200,78,87,31,8,3,6
USER011,2025-08-23,8.94,35.4,36.7,1,98.0,24.9,2.93,10,297,79,53,67,5,3,4
USER011,2025-08-24,9.22,19.1,25.1,1,88.0,25.07,7.8,0,278,75,74,36,1,6,5
USER011,2025-08-25,7.36,13.3,26.7,1,96.8,23.25,5.81,5,293,80,82,32,51,4,4
USER011,2025-08-26,7.7,23.3,19.8,0,96.9,23.33,4.88,8,302,92,97,78,7,4,5
USER011,2025-08-27,6.4,23.7,32.3,1,94.0,23.69,6.05,2,300,85,86,52,19,5,8
USER011,2025-08-28,7.93,33.5,19.0,4,93.9,23.22,8.05,3,293,89,98,42,4,4,7
USER011,2025-08-29,7.69,12.5,28.3,2,88.9,23.74,5.73,1,273,90,79,75,0,4,7
USER011,2025-08-30,9.02,25.0,25.4,1,93.4,25.4,6.92,4,352,77,63,85,6,3,4
USER011,2025-08-31,8.58,29.5,21.6,1,87.7,23.63,5.94,4,280,80,73,76,47,3,6
USER011,2025-09-01,7.17,35.3,22.2,2,94.9,23.07,7.13,2,313,59,77,64,14,1,4
USER011,2025-09-02,7.53,24.2,29.0,5,95.5,23.91,4.01,6,283,100,84,191,34,3,8
USER011,2025-09-03,8.74,11.7,33.6,2,94.2,23.22,3.84,1,244,88,96,26,15,2,5
USER011,2025-09-04,6.8,31.5,30.5,2,95.4,23.8,4.92,2,308,69,76,211,5,3,7
USER011,2025-09-05,7.21,21.5,24.7,1,98.1,23.83,6.48,4,206,63,78,130,31,3,5
USER011,2025-09-06,8.57,24.4,33.7,1,85.3,24.13,4.29,1,269,77,86,21,8,4,3
USER011,2025-09-07,8.51,26.8,27.0,1,90.1,25.46,4.02,4,200,88,82,210,5,4,6
USER011,2025-09-08,7.21,25.3,27.1,2,95.6,23.86,5.66,3,292,87,87,150,2,4,8
USER011,2025-09-09,9.12,16.4,31.8,1,92.0,23.86,2.95,3,292,66,83,254,6,5,5
USER011,2025-09-10,5.97,24.2,30.6,2,95.3,23.62,4.43,0,292,63,74,135,16,5,3
USER011,2025-09-11,8.11,27.4,33.5,2,98.0,23.14,4.64,9,320,74,98,103,18,1,6
USER011,2025-09-12,9.31,25.4,36.1,3,92.3,23.74,6.26,2,281,67,90,49,9,4,6
USER011,2025-09-13,9.06,13.4,24.7,2,96.0,24.41,3.96,0,220,70,77,72,40,3,8
USER011,2025-09-14,8.53,22.8,25.2,1,92.6,24.7,4.39,4,321,78,87,123,2,3,5
USER011,2025-09-15,6.71,14.3,31.5,2,91.2,23.76,3.53,2,239,70,95,50,3,4,6
USER011,2025-09-16,8.21,19.1,22.7,2,96.1,23.46,5.99,1,387,100,86,123,8,3,3
USER011,2025-09-17,6.99,13.3,21.4,3,99.7,23.64,6.37,2,350,93,83,142,27,2,7
USER011,2025-09-18,6.23,27.7,32.7,4,93.4,23.77,3.55,1,276,80,69,414,5,3,5
USER011,2025-09-19,8.27,30.9,22.5,3,95.5,23.98,7.31,2,279,93,68,167,66,1,8
USER011,2025-09-20,9.42,28.0,17.0,3,95.2,23.69,3.71,3,283,84,66,110,8,2,6
USER011,2025-09-21,7.72,34.7,34.0,3,90.4,23.91,3.86,4,209,73,91,180,5,6,5
USER011,2025-09-22,8.45,21.1,26.8,2,82.9,23.71,8.28,6,240,60,86,73,15,4,7
USER011,2025-09-23,5.98,26.0,26.9,0,92.8,23.79,5.53,3,404,75,94,38,22,3,6
USER011,2025-09-24,7.29,23.9,21.3,2,80.3,23.77,5.4,2,242,75,90,85,21,5,6
USER011,2025-09-25,7.91,33.8,27.4,1,95.9,23.32,7.0,5,235,100,96,260,31,4,4
USER011,2025-09-26,8.34,21.6,24.3,2,94.7,23.05,4.82,3,200,77,75,58,44,5,5
USER011,2025-09-27,9.95,24.5,31.7,1,97.2,25.08,5.86,2,305,79,90,24,14,2,4
USER011,2025-09-28,6.0,31.5,25.3,3,96.2,24.2,5.42,1,370,78,68,8,1,3,4
USER011,2025-09-29,6.63,24.1,18.7,3,94.8,23.22,6.72,3,320,70,72,88,11,2,8
USER011,2025-09-30,7.47,18.5,20.1,4,94.0,23.1,5.13,5,212,79,99,134,39,2,7
USER011,2025-10-01,9.59,38.1,32.3,1,93.8,23.45,7.29,0,414,76,74,200,26,1,4
USER011,2025-10-02,6.96,17.2,13.3,0,89.6,23.24,3.7,7,291,72,93,26,12,6,7
USER011,2025-10-03,7.22,17.1,19.5,2,99.0,23.65,5.15,1,221,92,86,81,24,2,8
USER011,2025-10-04,9.17,37.8,20.8,1,93.8,25.07,4.44,0,208,69,80,108,17,2,5
USER011,2025-10-05,7.9,16.7,23.4,1,84.0,24.72,6.85,5,266,99,55,64,16,6,6
USER011,2025-10-06,8.5,20.9,19.9,2,95.5,23.78,5.64,2,393,74,93,63,40,7,7
USER011,2025-10-07,7.86,17.1,26.5,0,97.3,23.44,6.94,5,281,92,63,90,10,1,7
USER011,2025-10-08,6.1,25.2,25.4,3,98.2,23.32,7.27,1,299,84,78,269,14,2,5
USER011,2025-10-09,7.9,13.7,28.3,4,90.5,23.5,5.06,9,265,100,92,35,28,3,6
USER011,2025-10-10,7.28,28.6,23.5,3,98.6,23.6,5.69,2,318,74,86,18,13,4,8
USER011,2025-10-11,6.69,27.5,29.6,0,96.9,24.45,7.03,3,336,69,84,23,25,4,8
USER011,2025-10-12,8.58,15.3,35.4,3,92.1,25.08,4.64,3,279,88,99,51,2,1,6
USER011,2025-10-13,8.96,23.2,19.1,0,98.0,23.2,6.37,2,336,68,73,73,120,3,6
USER011,2025-10-14,7.32,26.5,29.0,1,97.7,23.0,4.34,4,327,88,100,84,24,6,8
USER011,2025-10-15,5.25,15.1,28.8,2,93.6,23.59,6.97,0,422,72,72,184,15,4,5
USER011,2025-10-16,6.56,37.5,32.5,2,82.4,23.43,6.5,2,249,70,66,130,9,3,4
USER011,2025-10-17,6.78,25.0,31.0,4,93.5,23.65,4.83,4,341,70,73,70,10,3,4
USER011,2025-10-18,9.16,24.4,34.4,0,92.3,25.19,5.73,2,219,69,79,78,10,6,5
USER011,2025-10-19,7.09,27.7,26.1,1,98.9,24.23,6.66,6,345,69,76,188,8,3,5
USER011,2025-10-20,7.12,22.6,28.3,3,99.1,23.83,4.82,6,244,84,86,40,3,2,7
USER011,2025-10-21,7.34,31.1,33.8,0,99.3,23.22,5.94,5,295,80,93,75,11,1,4
USER011,2025-10-22,7.89,17.0,27.5,3,91.0,23.24,4.05,5,305,95,89,156,5,4,5
USER011,2025-10-23,6.5,23.5,23.1,2,95.2,23.19,4.61,3,371,90,90,21,24,4,6
USER011,2025-10-24,8.75,22.1,32.7,3,93.9,23.01,3.79,4,300,71,89,91,36,1,8
USER011,2025-10-25,8.5,25.9,30.7,2,89.2,23.88,4.67,2,216,92,66,88,33,5,6
USER011,2025-10-26,9.75,27.9,38.4,2,96.8,25.49,4.33,1,332,82,75,56,36,3,5
USER011,2025-10-27,8.97,22.5,24.8,4,90.8,23.79,1.64,2,288,82,70,92,0,5,6
USER011,2025-10-28,7.54,33.6,27.0,4,93.7,23.97,5.6,1,230,81,89,232,28,2,5
USER011,2025-10-29,8.47,15.9,18.3,0,92.1,23.88,6.46,3,287,67,75,199,17,2,5
USER011,2025-10-30,6.6,38.0,22.5,3,89.7,23.81,4.78,4,312,85,84,150,20,4,5
USER011,2025-10-31,8.35,19.9,35.7,2,95.9,23.85,3.43,12,277,88,76,181,35,4,7
USER011,2025-11-01,8.9,19.3,22.1,1,99.3,24.13,6.11,3,329,73,89,125,69,3,5
USER011,2025-11-02,10.04,22.7,15.0,2,98.0,24.79,3.65,1,378,62,81,23,0,1,5
USER011,2025-11-03,6.63,25.5,17.2,0,98.2,23.26,7.6,4,359,70,69,89,10,2,5
USER011,2025-11-04,8.3,33.8,34.4,5,91.2,23.87,4.13,5,291,94,100,147,16,3,7
USER011,2025-11-05,7.04,26.2,16.6,1,96.1,23.26,7.01,0,257,75,77,49,28,3,6
USER011,2025-11-06,9.3,22.2,25.1,1,94.6,23.3,4.85,5,313,78,75,107,2,3,3
USER012,2025-07-10,6.11,21.5,24.8,1,93.6,1.36,5.12,1,330,85,89,89,39,4,5
USER012,2025-07-11,8.65,36.7,38.2,1,99.5,1.03,6.48,4,258,92,72,11,4,3,5
USER012,2025-07-12,7.0,23.8,21.1,1,88.9,2.0,7.47,3,285,88,81,112,31,2,6
USER012,2025-07-13,10.18,21.1,34.7,2,94.2,2.05,6.39,2,370,78,63,56,3,6,5
USER012,2025-07-14,7.14,29.7,35.0,1,90.8,0.97,6.8,3,312,86,77,178,22,2,5
USER012,2025-07-15,6.91,29.7,23.4,2,96.4,1.3,5.12,2,261,80,55,45,2,1,7
USER012,2025-07-16,6.77,18.2,32.5,4,94.7,0.86,5.11,4,322,77,91,21,19,2,6
USER012,2025-07-17,8.7,20.7,29.0,4,90.8,0.82,6.96,3,372,75,66,219,0,2,4
USER012,2025-07-18,7.71,22.2,23.8,3,97.5,1.32,6.09,2,313,79,88,493,2,5,6
USER012,2025-07-19,7.75,33.7,35.0,2,94.7,1.64,5.28,3,289,77,90,56,18,4,6
USER012,2025-07-20,10.63,22.7,37.3,2,92.3,1.38,2.95,0,378,61,62,20,35,2,4
USER012,2025-07-21,6.07,20.2,21.7,1,97.2,0.88,5.02,4,298,72,88,64,47,3,7
USER012,2025-07-22,6.96,43.1,29.9,3,93.5,0.99,6.82,3,236,81,78,143,5,4,4
USER012,2025-07-23,8.59,17.6,26.0,1,95.9,1.18,3.84,4,318,78,38,12,26,3,5
USER012,2025-07-24,9.1,35.8,20.2,2,96.8,0.89,4.42,4,371,82,77,71,1,2,5
USER012,2025-07-25,7.0,34.4,40.2,2,93.1,1.08,8.0,4,287,72,93,89,29,4,7
USER012,2025-07-26,9.2,22.0,21.8,3,89.0,2.78,4.68,1,255,56,94,62,8,4,5
USER012,2025-07-27,7.13,19.9,29.2,5,96.6,1.2,6.33,0,265,98,85,43,0,4,5
USER012,2025-07-28,8.67,29.6,33.8,2,97.4,0.87,6.9,3,349,72,97,22,4,3,5
USER012,2025-07-29,7.0,26.4,31.8,1,97.5,0.79,4.01,7,200,100,80,112,19,5,4
USER012,2025-07-30,7.61,30.2,33.5,2,98.5,1.32,5.14,6,232,80,86,139,18,3,8
USER012,2025-07-31,7.74,31.5,28.7,3,94.1,0.6,8.51,3,322,95,83,263,80,3,6
USER012,2025-08-01,8.96,17.1,31.1,3,96.9,0.78,4.79,3,233,74,79,84,44,4,6
USER012,2025-08-02,7.93,16.5,34.7,3,99.2,1.1,4.96,6,240,85,86,130,3,5,5
USER012,2025-08-03,8.72,23.1,33.3,2,86.2,2.66,5.58,4,249,65,60,135,76,5,8
USER012,2025-08-04,8.83,36.0,29.2,1,97.8,0.76,3.93,5,277,73,69,148,10,5,7
USER012,2025-08-05,7.37,42.9,16.5,3,96.0,1.5,6.33,2,251,88,72,122,15,4,4
USER012,2025-08-06,7.29,26.6,34.5,2,98.0,1.34,6.36,3,303,80,92,183,42,1,7
USER012,2025-08-07,9.1,25.2,37.6,0,90.2,0.89,4.4,4,200,54,64,30,0,4,5
USER012,2025-08-08,6.4,34.9,26.3,3,86.3,1.16,2.98,4,226,64,62,31,8,5,5
USER012,2025-08-09,8.62,26.4,22.5,4,92.5,2.79,5.57,2,234,84,100,54,5,4,7
USER012,2025-08-10,8.74,23.2,25.6,1,88.9,1.46,4.57,2,252,80,86,246,9,4,8
USER012,2025-08-11,7.79,18.3,38.7,1,94.7,1.25,7.19,6,299,84,100,224,6,3,8
USER012,2025-08-12,8.71,25.8,40.0,2,88.4,1.11,5.35,2,203,67,65,198,78,4,6
USER012,2025-08-13,8.6,33.0,29.2,1,88.8,1.22,7.38,0,244,95,81,91,21,5,6
