user_id,age,gender,fitness_level,health_goal,bmi,diet_preference,baseline_stress,avg_steps,avg_active_minutes,avg_sleep_hours,avg_resting_hr,avg_calories_burned,avg_wellness_score,steps_consistency,activity_consistency
USER0443,18,Male,Very Active,Better Sleep,30.3,Balanced,4.74,10736.566666666668,75.15555555555555,7.905,70.47777777777777,2303.4777777777776,6.921666666666667,0.3688484569757886,0.489618217410634
USER0444,31,Female,Lightly Active,Weight Loss,26.2,Low Carb,3.52,5608.333333333333,25.92222222222222,6.932444444444444,69.23333333333333,1856.4222222222222,6.965777777777777,0.3467744721010651,0.4667694248434981
USER0445,18,Female,Lightly Active,Weight Loss,24.1,Vegan,2.15,5561.044444444445,27.511111111111113,6.974777777777778,69.71111111111111,1875.4777777777779,7.02,0.33942793119794445,0.45184435692204733
USER0446,38,Male,Moderately Active,Weight Loss,25.0,Balanced,5.18,8342.0,44.93333333333333,7.610666666666667,70.3,2069.733333333333,7.264333333333333,0.3322656841748566,0.4386406782078073
USER0447,35,Male,Sedentary,Better Sleep,25.3,Vegetarian,7.06,2636.1222222222223,8.6,6.3839999999999995,70.37777777777778,1656.4555555555555,7.176666666666667,0.35944055280226417,0.3991696628666643
USER0448,22,Female,Moderately Active,General Fitness,28.4,Low Carb,3.89,8392.566666666668,46.05555555555556,7.481888888888889,70.8,2056.1666666666665,6.985666666666667,0.36919922474854355,0.4815892758552626
USER0449,26,Male,Sedentary,General Fitness,31.5,Balanced,4.15,2731.6666666666665,8.044444444444444,6.486555555555555,71.46666666666667,1648.7777777777778,6.954666666666666,0.35186951503868014,0.4080473811632223
USER0450,21,Male,Lightly Active,Better Sleep,27.4,Balanced,4.71,5757.166666666667,27.477777777777778,7.157222222222222,70.21111111111111,1869.6777777777777,7.167777777777778,0.33805101576964014,0.4519182118461597
USER0451,31,Male,Moderately Active,Build Muscle,30.7,Vegetarian,4.79,8334.433333333332,45.5,7.513,69.65555555555555,2062.7,6.881666666666667,0.3270420617943535,0.4888263448152782
USER0452,41,Female,Lightly Active,General Fitness,22.1,Vegan,6.51,5378.533333333334,25.566666666666666,6.8597777777777775,69.9888888888889,1854.2333333333333,6.884444444444445,0.3485593224948279,0.5035433608357288
USER0453,22,Female,Lightly Active,Weight Loss,24.3,Low Carb,4.4,5442.677777777778,28.5,6.994888888888888,68.85555555555555,1866.6,7.111555555555555,0.357161890810682,0.3883538724538847
USER0454,37,Female,Lightly Active,Weight Loss,23.1,Balanced,7.65,5221.844444444445,26.22222222222222,6.980333333333333,69.06666666666666,1831.3666666666666,6.923666666666667,0.38386354202277245,0.45172813620351443
USER0455,26,Male,Moderately Active,Stress Management,27.3,Balanced,5.52,8105.4111111111115,44.855555555555554,7.534888888888888,71.35555555555555,2028.0666666666666,7.271222222222222,0.3501554475822308,0.44467753499914303
USER0456,24,Female,Lightly Active,Stress Management,24.6,Balanced,2.54,5578.333333333333,26.8,6.961777777777779,69.28888888888889,1855.1888888888889,6.6723333333333334,0.3377383115985604,0.3832881556756892
USER0457,30,Female,Moderately Active,Build Muscle,28.9,Low Carb,3.59,7940.133333333333,42.22222222222222,7.473333333333334,70.23333333333333,2011.1333333333334,6.931555555555556,0.4094947186498749,0.4369801888985204
USER0458,21,Female,Sedentary,Build Muscle,22.3,Vegetarian,3.16,2638.5333333333333,8.28888888888889,6.618,69.94444444444444,1654.8555555555556,6.892666666666667,0.41400506029108325,0.48789166575374254
USER0459,26,Female,Moderately Active,General Fitness,26.2,Balanced,8.06,8127.0,44.6,7.539,69.66666666666667,2038.5333333333333,6.749333333333334,0.3694916889811838,0.43852094866007724
USER0460,20,Male,Moderately Active,Weight Loss,28.7,Vegetarian,3.76,8478.933333333332,44.62222222222222,7.387333333333333,70.35555555555555,2051.8555555555554,7.016333333333334,0.3036069900329504,0.4797525461990547
USER0461,51,Female,Sedentary,Weight Loss,18.0,Low Carb,6.17,2661.2,8.533333333333333,6.533777777777777,70.95555555555555,1648.2222222222222,7.126111111111111,0.35843718692115467,0.3730623403734025
USER0462,32,Male,Lightly Active,Weight Loss,34.5,Low Carb,2.82,5580.122222222222,27.566666666666666,6.895777777777778,69.65555555555555,1855.388888888889,6.961333333333333,0.3348885802561596,0.4047191896059813
USER0463,25,Female,Sedentary,Weight Loss,24.9,High Protein,4.38,2683.9777777777776,8.6,6.587555555555555,67.56666666666666,1654.8777777777777,7.025333333333333,0.3689175994486453,0.4555894296349091
USER0464,34,Male,Moderately Active,Stress Management,18.0,Balanced,3.6,8119.922222222222,45.666666666666664,7.6,67.64444444444445,2047.3555555555556,7.0281111111111105,0.3522439945729743,0.5276246346618406
USER0465,30,Male,Lightly Active,Weight Loss,26.6,Vegan,5.48,5540.555555555556,23.61111111111111,7.004777777777777,69.02222222222223,1839.1666666666667,7.070777777777778,0.33172122504156826,0.45053741714701057
USER0466,29,Male,Moderately Active,Weight Loss,26.1,Balanced,5.19,7935.288888888889,45.28888888888889,7.531777777777778,69.74444444444444,2063.6,6.9718888888888895,0.3197028065657329,0.4467297246368021
USER0467,38,Female,Sedentary,General Fitness,25.7,Balanced,4.73,2672.4777777777776,8.488888888888889,6.688222222222222,69.7,1647.588888888889,7.073111111111111,0.3938492234910179,0.4297344121167194
USER0468,39,Male,Sedentary,Stress Management,30.0,Vegan,6.19,2848.177777777778,8.61111111111111,6.438222222222222,71.31111111111112,1645.8333333333333,6.940444444444444,0.3854673193159403,0.37052879793149934
USER0469,26,Female,Sedentary,Weight Loss,29.0,Vegan,5.17,2647.4666666666667,8.588888888888889,6.673777777777778,70.25555555555556,1630.088888888889,7.025,0.39317342208236944,0.5144125825520662
USER0470,26,Male,Lightly Active,Weight Loss,27.2,Low Carb,3.89,5509.633333333333,27.255555555555556,6.972,70.22222222222223,1855.5777777777778,6.888111111111111,0.35744437288547615,0.440477533204863
USER0471,29,Male,Lightly Active,Build Muscle,27.8,Low Carb,5.07,5363.733333333334,26.166666666666668,6.953222222222222,69.25555555555556,1860.888888888889,7.166222222222222,0.3316008637804645,0.39982871111392326
USER0472,18,Female,Moderately Active,General Fitness,25.6,Vegetarian,2.92,8267.922222222222,41.78888888888889,7.5038888888888895,71.03333333333333,2052.411111111111,7.182777777777778,0.43525733514288223,0.46491797390688683
USER0473,18,Male,Moderately Active,General Fitness,33.1,Vegetarian,4.84,8601.544444444444,44.666666666666664,7.373222222222223,70.27777777777777,2071.1555555555556,7.139777777777779,0.35203755952283217,0.4598540145985402
USER0474,45,Male,Lightly Active,Stress Management,20.1,Balanced,4.85,5608.455555555555,25.833333333333332,7.066111111111112,69.41111111111111,1857.9333333333334,6.926333333333333,0.3825271066854801,0.43404551539269065
USER0475,48,Female,Very Active,Better Sleep,26.6,Vegetarian,3.92,11569.211111111112,72.83333333333333,8.043222222222223,69.5,2328.266666666667,6.901666666666666,0.3442164291212541,0.4331227895231736
USER0476,29,Male,Moderately Active,Stress Management,26.3,Balanced,1.82,8089.377777777778,44.17777777777778,7.314222222222222,69.61111111111111,2037.9,6.894333333333334,0.36283348057695586,0.5033527682850563
USER0477,37,Male,Very Active,General Fitness,29.3,Balanced,6.15,10735.81111111111,76.16666666666667,7.891777777777778,66.94444444444444,2318.9666666666667,6.9223333333333334,0.3990620679455733,0.4316683643668507
USER0478,35,Male,Lightly Active,Build Muscle,22.6,Balanced,6.6,5234.833333333333,25.377777777777776,7.010111111111111,70.93333333333334,1821.2666666666667,6.891666666666667,0.3971333581159113,0.5136111715584876
USER0479,62,Female,Lightly Active,Weight Loss,19.0,Low Carb,7.38,5512.855555555556,27.333333333333332,6.863555555555556,69.73333333333333,1862.1333333333334,6.886333333333333,0.37897955998597277,0.3930186609056486
USER0480,43,Female,Sedentary,Better Sleep,26.6,High Protein,3.47,2717.0666666666666,8.655555555555555,6.573888888888889,70.37777777777778,1666.7,6.954888888888889,0.3859503008521935,0.34871461622915617
USER0481,30,Female,Moderately Active,Build Muscle,27.1,Low Carb,4.76,8409.388888888889,47.93333333333333,7.598000000000001,69.73333333333333,2065.1555555555556,6.846333333333333,0.30851375587181956,0.3952104502131495
USER0482,22,Female,Sedentary,Weight Loss,32.0,High Protein,6.01,2994.7,8.522222222222222,6.3902222222222225,70.28888888888889,1663.5,7.129111111111111,0.35566082976478147,0.39580679909674205
USER0483,18,Male,Lightly Active,General Fitness,20.9,Balanced,6.3,5554.455555555555,27.466666666666665,6.924222222222221,67.87777777777778,1858.6,6.760333333333333,0.35594526844471297,0.4217472845981121
USER0484,34,Male,Lightly Active,Weight Loss,30.6,Vegetarian,6.74,5432.977777777778,27.27777777777778,6.877,69.94444444444444,1859.9666666666667,7.018111111111111,0.3565510841567668,0.44313508462328755
USER0485,24,Female,Lightly Active,General Fitness,35.5,Vegetarian,2.27,5292.844444444445,27.266666666666666,6.951444444444444,70.85555555555555,1841.5222222222221,7.041666666666667,0.3468520150097554,0.4163186810785977
USER0486,18,Male,Moderately Active,General Fitness,24.5,Low Carb,4.15,8074.322222222222,45.63333333333333,7.502222222222223,69.91111111111111,2057.8888888888887,6.803333333333333,0.3265671552875648,0.4183537223473967
USER0487,25,Male,Sedentary,Build Muscle,20.8,Low Carb,3.43,2702.1444444444446,9.177777777777777,6.475888888888889,67.63333333333334,1653.0444444444445,7.102666666666667,0.36285751098295566,0.4076367172092565
USER0488,21,Male,Lightly Active,Stress Management,24.4,Low Carb,5.73,5681.422222222222,27.766666666666666,6.9127777777777775,69.54444444444445,1856.9222222222222,6.991444444444444,0.32815851407415986,0.42609974663222183
USER0489,48,Male,Moderately Active,Weight Loss,26.1,Vegan,2.45,8452.855555555556,45.166666666666664,7.631444444444445,67.93333333333334,2073.1222222222223,7.062333333333333,0.30989507349944023,0.4144083560964659
USER0490,40,Other,Very Active,Build Muscle,28.3,Vegetarian,3.43,10787.022222222222,67.38888888888889,8.024777777777778,71.27777777777777,2277.633333333333,7.008333333333334,0.3647226627727859,0.5239662718240333
USER0491,31,Male,Moderately Active,General Fitness,23.6,Balanced,6.07,8442.944444444445,48.43333333333333,7.466333333333334,69.54444444444445,2072.5333333333333,6.941111111111112,0.3560465573990361,0.4034153684790666
USER0492,46,Female,Very Active,General Fitness,32.2,Vegetarian,3.53,11086.877777777778,73.16666666666667,8.089555555555554,69.82222222222222,2312.9444444444443,7.070777777777778,0.3484631883461758,0.4540894155599426
USER0493,32,Male,Moderately Active,Stress Management,21.5,Balanced,4.36,8283.622222222222,48.21111111111111,7.587111111111112,69.54444444444445,2058.5555555555557,6.874777777777778,0.38426380894263595,0.47157150471112397
USER0494,23,Other,Lightly Active,Build Muscle,19.0,Balanced,2.29,5367.077777777778,27.8,7.049555555555556,71.34444444444445,1870.3111111111111,7.014111111111111,0.3649043659523333,0.4468911722351131
USER0495,47,Male,Sedentary,General Fitness,30.4,Vegan,3.92,2696.1555555555556,8.088888888888889,6.362111111111111,69.26666666666667,1639.8222222222223,7.066111111111112,0.3469560040852513,0.40629488255521656
USER0496,37,Male,Moderately Active,Weight Loss,18.0,Balanced,4.63,8381.7,42.96666666666667,7.369555555555555,68.2,2060.9555555555557,6.9654444444444445,0.3493995428362131,0.4797652753181634
USER0497,21,Female,Moderately Active,Better Sleep,25.2,Vegetarian,5.16,8185.633333333333,44.32222222222222,7.381222222222221,69.52222222222223,2046.7,7.0344444444444445,0.38997220280797373,0.4083946627178947
USER0498,30,Female,Moderately Active,Build Muscle,38.5,Balanced,2.74,8498.8,47.01111111111111,7.499,68.81111111111112,2062.1444444444446,6.740777777777778,0.29567317373815666,0.4284748229723433
USER0499,23,Male,Lightly Active,General Fitness,26.0,Balanced,4.3,5399.944444444444,27.31111111111111,6.812222222222222,70.1,1854.2222222222222,7.0681111111111115,0.35607108140049065,0.4507018979696881
USER0500,18,Male,Lightly Active,Weight Loss,21.5,Balanced,4.73,5833.344444444445,28.833333333333332,7.002888888888889,69.5111111111111,1865.8,6.914111111111111,0.35199714020760103,0.4560041963584684
USER0501,41,Male,Lightly Active,Weight Loss,25.8,Balanced,4.01,5431.922222222222,25.77777777777778,7.140888888888888,68.8,1850.1777777777777,7.091,0.3666444040752073,0.46475992792277054
USER0502,51,Male,Lightly Active,Build Muscle,25.8,Vegetarian,3.42,5574.155555555555,26.57777777777778,7.020555555555556,69.46666666666667,1861.4,7.216444444444445,0.29584705927360555,0.4924029080177445
USER0503,18,Male,Sedentary,Stress Management,26.6,Balanced,2.7,2686.5444444444443,8.755555555555556,6.50488888888889,69.12222222222222,1644.1333333333334,7.151555555555555,0.38279924393948617,0.43898591163167255
USER0504,37,Female,Moderately Active,General Fitness,28.6,Balanced,4.67,8533.977777777778,44.24444444444445,7.400444444444444,69.23333333333333,2061.411111111111,6.970111111111112,0.3188047275818238,0.5059127449905033
USER0505,25,Male,Sedentary,Better Sleep,21.8,Balanced,4.78,2822.8444444444444,9.233333333333333,6.600222222222222,70.11111111111111,1672.6333333333334,7.022888888888888,0.34604603821424096,0.3946748420695988
USER0506,27,Male,Sedentary,Build Muscle,32.8,Balanced,5.67,2700.9777777777776,8.422222222222222,6.441999999999999,69.95555555555555,1656.4555555555555,7.104555555555555,0.3597369757536244,0.46207158099088513
USER0507,26,Female,Lightly Active,Build Muscle,27.0,Vegetarian,3.15,5141.466666666666,26.58888888888889,7.066666666666666,69.21111111111111,1845.4222222222222,6.894888888888889,0.3552499402912878,0.4578132067799259
USER0508,23,Other,Moderately Active,Weight Loss,28.9,Balanced,5.48,8283.7,43.455555555555556,7.439111111111111,71.1,2043.0444444444445,6.750111111111111,0.3479157981616972,0.45570052450819715
USER0509,32,Female,Lightly Active,Stress Management,23.5,Low Carb,2.26,5547.4,26.81111111111111,7.055666666666666,69.11111111111111,1857.7444444444445,6.947666666666667,0.40369209087878566,0.47043797972552204
USER0510,23,Male,Lightly Active,Weight Loss,31.1,Vegan,2.79,5336.5888888888885,24.433333333333334,6.973888888888888,69.03333333333333,1830.3333333333333,6.915333333333333,0.3296702179140443,0.44925843861974274
USER0511,34,Male,Lightly Active,Stress Management,25.0,Low Carb,5.6,5620.944444444444,28.22222222222222,7.054666666666666,70.97777777777777,1871.5333333333333,7.168333333333333,0.37549298611211246,0.41820601210362207
USER0512,31,Female,Lightly Active,Better Sleep,27.1,Vegetarian,3.79,5580.766666666666,27.033333333333335,7.082666666666667,69.85555555555555,1878.3222222222223,6.832444444444444,0.35273851471651724,0.3860127467807053
USER0513,29,Male,Very Active,Better Sleep,22.3,Balanced,5.18,11158.477777777778,72.42222222222222,7.970666666666667,69.73333333333333,2298.3555555555554,6.728222222222222,0.34185902610818103,0.49554555225179453
USER0514,22,Male,Very Active,General Fitness,22.0,Balanced,6.85,10997.988888888889,74.97777777777777,7.889777777777779,67.5,2329.9444444444443,6.819333333333334,0.3465480578567523,0.4677348399070985
USER0515,26,Female,Lightly Active,General Fitness,28.8,Vegan,5.92,5470.566666666667,27.444444444444443,7.112333333333334,70.08888888888889,1855.2222222222222,6.929222222222222,0.3606548150085988,0.5150416918424543
USER0516,39,Female,Lightly Active,Stress Management,24.2,Vegetarian,3.17,5710.677777777778,27.68888888888889,6.937,68.58888888888889,1876.2777777777778,7.136222222222222,0.32737309893896976,0.4421184445021683
USER0517,37,Female,Moderately Active,Weight Loss,22.6,Low Carb,4.17,8476.266666666666,48.77777777777778,7.447111111111111,70.3,2079.4666666666667,6.851666666666667,0.354658472788523,0.45228193915658943
USER0518,22,Male,Sedentary,General Fitness,23.4,Low Carb,7.88,2717.2444444444445,9.044444444444444,6.508333333333334,68.74444444444444,1673.4333333333334,7.008555555555556,0.3730926591539365,0.4031529545974942
USER0519,32,Male,Lightly Active,Weight Loss,28.8,Balanced,2.94,5626.0,28.07777777777778,6.955111111111112,69.37777777777778,1858.0333333333333,6.859555555555556,0.3426293129403566,0.4448144687204747
USER0520,39,Other,Lightly Active,Build Muscle,23.5,Balanced,5.98,5446.1,24.27777777777778,6.985555555555556,69.46666666666667,1863.4333333333334,7.039,0.3608992898713807,0.5060722928196277
USER0521,18,Male,Very Active,Weight Loss,25.5,Vegetarian,4.18,10972.511111111111,73.0,7.8919999999999995,68.77777777777777,2296.1111111111113,7.147333333333333,0.3211969659197533,0.47486109614096184
USER0522,37,Female,Sedentary,Weight Loss,26.1,Low Carb,7.58,2841.0777777777776,8.377777777777778,6.422777777777777,68.78888888888889,1647.9777777777779,7.004222222222222,0.35799023196380936,0.4799441148782405
USER0523,25,Female,Lightly Active,Build Muscle,18.3,Balanced,4.1,5509.388888888889,26.61111111111111,6.905,68.7,1832.6777777777777,6.797555555555555,0.37021281516975096,0.4737779071521536
USER0524,37,Female,Moderately Active,Build Muscle,20.1,Vegan,3.85,7772.344444444445,47.72222222222222,7.461111111111111,70.44444444444444,2045.0,7.315555555555555,0.3781234205660492,0.42313509359254636
